ID	Concept	Doculect	Value
692	smoke	NDN-Missong-5	fìɲám / àɲám
693	snake	NMS-Missong-4	ɪ̀dʒʊ̌ŋ / kídʒʊ́ŋnə́
694	snake	NDN-Missong-5	ɪ̀dʒʊ̌ːŋ / kídʒʊ́ŋnə́
695	soap	NMS-Missong-4	kítʊ́ā / bítʊ́ā
696	soap	NDN-Missong-5	kɪ̄tʊ́ā / bītʊ́ā
697	soldier ant	NMS-Missong-4	ɪ̀zə̌ː ~ ɪ̀dzə̌ː / ɪ̀zə́ ~ ɪ̀dzə́
698	soldier ant	NDN-Missong-5	ɪ̀zə̌ː ~ ɪ̀dzə̌ː / ɪ́zə́ ~ ídzə́
699	song	NMS-Missong-4	ɪ̀jám / àjám
700	song	NDN-Missong-5	ɪ̀jám / àjám
701	spider	NMS-Missong-4	ʊ́dálə̄ / kídáːlə̄ ~ ɪ́dáːlə̀
702	spider	NDN-Missong-5	ʊ́dálːə̄ / ídáːlə̄
703	star	NMS-Missong-4	mʊ̀mʷàhá~mʊ̀mʷàhà / bàmʊ̀mʷàhá
704	star	NDN-Missong-5	ʊ̀mʷàhá / bàmʊ̀mʷàhá
705	stomach	NMS-Missong-4	kə̀tɔ̀m / bàtɔ̀m
706	stomach	NDN-Missong-5	ʊ̀tɔ̀m / kɪ́tɔ́mnə̄
707	stone	NMS-Missong-4	ɪ̀tʃì / àtʃì
708	stone	NDN-Missong-5	ɪ́tʃîː / átʃîː
709	storm (wind)	NMS-Missong-4	kífʊ́hʊ̄ / kífʊ́hʊ̄
710	storm (wind)	NDN-Missong-5	kɪ̀fʊ́hə̄ / bìfʊ́hə̄
711	story	NMS-Missong-4	ɪ̀kpʊ̀nə́ / kɪ̀kpʊ́nə́
712	story	NDN-Missong-5	ɪ̀kpə̄nə́ / kìkpə̄nə́
713	sun	NMS-Missong-4	ʊ́wáhā / kɪ́wáhánsə̂ ~ ʊ̀wàhà
714	sun	NDN-Missong-5	ʊ̀wàhà / ʊ̀wàhà
715	termite	NMS-Missong-4	kíndɛ̌ɛ̄ / bìndɛ̌ɛ̄
716	termite	NDN-Missong-5	fìnʃɔ́hàfɪ̂ / mʊ̀nʃɔ́hàfɪ̂
717	toad (rough back)	NMS-Missong-4	kìmgbákʊ̌ŋ / bìmgbákʊ̌ŋ
718	toad (rough back)	NDN-Missong-5	kɪ̀mgbákʊ̌ŋ / bìmgbákʊ̌ːŋ
719	tobacco	NMS-Missong-4	ʊ̀tɛ́ː / bàtɛ́ː
720	tobacco	NDN-Missong-5	ʊ̀tɛ́ / bàtɛ́
721	toilet	NMS-Missong-4	ɪ̀kpàlə́ / kɪ̀kpàlə̀
722	toilet	NDN-Missong-5	ɪ̀kpálə́ / kìkpàlə̀
723	tongue	NMS-Missong-4	ɪ̀lám / àlám
724	tongue	NDN-Missong-5	ɪ̀lám / àlám
725	tooth	NMS-Missong-4	ɪ́zán~ɪ̀zán / ázán ~ àzán
726	tooth	NDN-Missong-5	ɪ̀zán / àzán
727	trap	NMS-Missong-4	ǹtîmnə̀ / bàntîmnə̀
728	trap	NDN-Missong-5	íwɪ̂ŋ / kīwɪ̀ŋnə̀
729	tree	NMS-Missong-4	ʊ́kʷâ / ɪ́kʷâ
730	tree	NDN-Missong-5	ʊ̀kʷà / ɪ̀kʷà
731	umbrella	NMS-Missong-4	kìmbɛ́ː / bìmbɛ́ː
732	umbrella	NDN-Missong-5	mbánʊ̀bàŋnə́ / bínábìbàŋnə́
733	war	NMS-Missong-4	ɪ̀dzɔ́m ~ ɪ̀zɔ́m / kɪ́zɔ́mnə̂~kɪ́dzɔ́mnə̂
734	war	NDN-Missong-5	ɪ̀zɔ́m / kìzɔ̀mnə̀
735	water	NMS-Missong-4	àɲɲʲěː / àɲɲʲěː
736	water	NDN-Missong-5	àɲʲɛ̌ː / àɲʲɛ̌ː
737	wax (incense)	NMS-Missong-4	ɪ́dʒîn / kɪ́dʒínə̄
738	wax (incense)	NDN-Missong-5	ɪ́dʒîn / kɪ̄dʒînnə̄
739	week	NMS-Missong-4	ʊ̀kpǒː / ɪ̄kpǒː
740	week	NDN-Missong-5	ʊ̀kpǒː / ɪ̀kpǒː
741	wingless termite	NMS-Missong-4	ɪ̀zʊ́ŋə̀~ɪ̀dzʊ̌ŋ / kɪ̀zʊ́ŋnə́~ɪ̀zʊ́ŋ~ɪ́zʊ́ŋ
742	wingless termite	NDN-Missong-5	ɪ̀zʊ̌ːŋ / kɪ́zʊ́ŋnə́
743	work (n)	NMS-Missong-4	ɪ̀nɔ̌ːm / kìnɔ́mnə́
744	work (n)	NDN-Missong-5	ɪ̀nɔ̌ːm / kìnɔ́mnə́
745	xylophone	NMS-Missong-4	ŋ̀wǎːŋ~fìŋwǎːŋ / bàŋ̀wǎːŋ ~ mʊ̀ŋwǎːŋ
746	xylophone	NDN-Missong-5	fìŋwǎːŋ / mʊ̀ŋwǎːŋ
747	yam	NMS-Missong-4	kíjo᷇ː / bíjo᷇ː
748	yam	NDN-Missong-5	kíjo᷇ː / bíjo᷇ː
749	year	NMS-Missong-4	ɪ̀ɲɔ̀m / áɲɔ᷇ːm
750	year	NDN-Missong-5	ɪ̀ɲɔ̀m / áɲɔ̂m ~ kìɲɔ̀mnə̀
751	zinc	NMS-Missong-4	ɪ̀jʊ̀ə́n / kìjʊ́ə́nnə́
752	zinc	NDN-Missong-5	ɪ̀ɥə̌ːn / kìɥə́nnə́
753	ask	NMS-Missong-4	bʊ́hʊ́ / bʊ́hʊ̀ɲə̀ɲáŋ / bʊ́hʊ̂ / bʊ̀hʊ̀
754	ask	NDN-Missong-5	bʊ́hʊ́ / bʊ́hʊ̀ / bʊ́hʊ̂ / bʊ́hʊ̂
755	beat	NMS-Missong-4	tʃʊ́ / tʃʊ̂ːɲə̀ɲáŋ / tʃʊ̂ / tʃʊ̂
756	beat	NDN-Missong-5	tʃʊ́ / tʃʊ̂ɲə̀ɲáŋ / tʃʊ̂ / tʃʊ̂
757	build (bridge)	NMS-Missong-4	jí / jʊ̀ɲə̀ɲáŋ / jí / jíɪ́
758	build (bridge)	NDN-Missong-5	jîː / jʊ᷇ːɲə̀ɲáŋ / jí / jí
759	burn (intrans) 1	NMS-Missong-4	dʒó/dʒo᷇ːɲə̀ɲâŋ/dʒôː/dʒôː    INTRANS
760	burn (intrans) 1	NDN-Missong-5	dʒó/dʒôɲàŋ~dʒɒ̂ɲə̀ɲáŋ/dʒʲô/dʒʲo᷇  INTRANS
761	burn (trans)	NMS-Missong-4	tə̀sə̀ / tə̀sə̀ɲə̀ɲáŋ / tə̀sə́ / tə̀sə́  TRANS
762	burn (trans)	NDN-Missong-5	tə̀sə̀ / tə̀sə̀ɲàŋ / tə̀sə́ / tə̀sə́  TRANS
763	buy	NMS-Missong-4	wàhà / wàhàɲə̀ɲâŋ / wàhá / wàhá
764	buy	NDN-Missong-5	wàhà / wàhàɲə̀ɲáŋ / wàhá / wàhá
765	catch (run)	NMS-Missong-4	kó / kôɲə̀ɲáŋ / kó / kô
766	catch (run)	NDN-Missong-5	kʊ́ / kʊ̂ːɲàŋ / kʊ̂ / kʊ̂
767	come	NMS-Missong-4	tó / têɲə̀ɲâ / tó / tô
768	come	NDN-Missong-5	tʊ́ / tə́tē ~têːɲə̀ɲáŋ / to᷇ː / tʊ̂
769	cook	NMS-Missong-4	dʒì / dʒʊ̀ɲə̀ɲâŋ / dʒǐː / dʒǐː
770	cook	NDN-Missong-5	dʒì / dʒʊ̀ɲə̀ɲáŋ / dʒǐː / dʒǐː
771	count (v)	NMS-Missong-4	bàlə̀ / bàlə̀ɲə̀ɲâŋ / bàlə́ / bàlə́
772	count (v)	NDN-Missong-5	bàlə̀ / bàlə̀ɲə̀ɲáŋ / bàlə́ / bàlə́
773	cry (v)	NMS-Missong-4	dī / dèɲə̀ɲáŋ / ddǐː / dǐː
774	cry (v)	NDN-Missong-5	dì / dɪ̀ːɲàŋ / dǐː / dǐː
775	dance	NMS-Missong-4	mʊ́ŋ / mʊ̂ŋɲə̀ɲáŋ / mʊ́ŋ / mʊ̂ŋ
776	dance	NDN-Missong-5	mʊ́ŋ / mʊ̂ŋɲə̀ɲáŋ / mʊ̂ŋ / mʊ̂ŋ
777	die (v)	NMS-Missong-4	pí / pʲʊ̀nʊ̀nó / pí / pîː
778	die (v)	NDN-Missong-5	pí / pʲʊ́ɲə̀ɲáŋ / pîː / pi᷇ː
779	dig	NMS-Missong-4	bʷɪ̀ / bʷòɲə̀ɲáŋ / bʷěː / bʷěː
780	dig	NDN-Missong-5	bʷɪ̀ / bʷòɲə̀ɲáŋ / bʷɪ̌ː / bʷɪ̌ː
781	drink (v)	NMS-Missong-4	mú / mûɲàŋ / mú / mû
782	drink (v)	NDN-Missong-5	mú / mu᷇ːɲə̀ɲáŋ / mû / mû
783	eat	NMS-Missong-4	dzə́ / dzôɲə̀ɲáŋ / dzə́ / dzə̂
784	eat	NDN-Missong-5	zə́ / dzo᷇ːɲə̀ɲáŋ / zə̂ / dzə̂
785	fall	NMS-Missong-4	gbə̀ / gbɪ̀ɲə̀ɲa᷇ːŋ / gbə̌ː / gbə̌ː
786	fall	NDN-Missong-5	gbə̀ / gbɪ̀ɲə̀ɲáŋ / gbə̌ː / gbə̌
787	fight (v)	NMS-Missong-4	kònə̀ / kònə̀ɲə̀ɲâŋ / kònə́ / kònə́
788	fight (v)	NDN-Missong-5	kʊ̀nə̀ / kʊ̀nə̀ɲə̀ɲáŋ / kʊ̀nə́ / kʊ̀nə́
789	fly (bird)	NMS-Missong-4	fá / fɔ̂ːɲə̀ɲáŋ / fà / fâ
790	fly (bird)	NDN-Missong-5	fá / fɔ̂ːɲàŋ / fâ / fâ
791	give; offer	NMS-Missong-4	fí / fɔ̂ːnònó / fîː / fîː
792	give; offer	NDN-Missong-5	fí / fɔ᷇ːɲə̀ɲáŋ / fî / fî
793	go	NMS-Missong-4	dʒá / dʒônònó / dʒá / dʒǎː
794	go	NDN-Missong-5	dʒâː / dʒônə̀nó / dʒá / dʒǎː
795	grow	NMS-Missong-4	tɛ́ː / tə́tā ~ tâɲə̀ɲáŋ / tɛ́ː / tɛ̂ː
796	grow	NDN-Missong-5	tɛ́ / tâɲə̀ɲáŋ / tɛ̂ / tɛ̂
797	jump	NMS-Missong-4	tʊ́à / tɛ̄ɲə̄ɲáŋ / tʊ̀á / tʊ̀á
798	jump	NDN-Missong-5	tʊ̀à / tɛ̀ːɲə̀ɲáŋ / tʊ̀á / tʊ̀á
799	kill	NMS-Missong-4	lɪ̀pí / lɔ̀píɲə̀ɲáŋ / lɪ̀pî / lɪ̀pî~pîː
800	kill	NDN-Missong-5	lɪ̀pí / lòpʲʊ̂ɲàŋ / lɪ̀pî / lɪ̀pîː
801	laugh (v)	NMS-Missong-4	sàhà / sàhàɲə̀ɲáŋ / sàhá / sàhá
802	laugh (v)	NDN-Missong-5	sàhà / sàhàɲàŋ / sàhá / sàhá
803	open (pot)	NMS-Missong-4	wə̀lə̀ / wə̀lə̀ɲə̀ɲáŋ / wə̀lə́ / wə̀lə́
804	open (pot)	NDN-Missong-5	wə̀lə̀ / wə̀lə̀ɲàŋ / wə̀lə́ / wə̀lə́
805	run	NMS-Missong-4	jɔ́hɔ̀ / jɔ́hɔ̀ɲə̀ɲáŋ / jɔ̀hɔ́ / jɔ̀hɔ́
806	run	NDN-Missong-5	jɔ́hɔ̀ / jɔ́hɔ̀ɲàŋ / jɔ̀hɔ́ / jɔ̀hɔ́
807	sell	NMS-Missong-4	fʷà / fɛ̀ɲə̀ɲáŋ / fʷǎː / fʷǎː
808	sell	NDN-Missong-5	fʊ̀à / fɛ̀ːŋɲə̀ɲáŋ / fʊ̀á / fʊ̀á
809	shave (scissors)	NMS-Missong-4	kím / kímɲɪ̀ɲáŋ / kîm / kîm
810	shave (scissors)	NDN-Missong-5	kím / kîmɲàŋ / kîm / kîm
811	sleep	NMS-Missong-4	gòːn / gòːɲə̀ɲáŋ / gǒːn / gǒːn
812	sleep	NDN-Missong-5	gòːn / gòːnɲàŋ / gǒːn / gǒːn
813	take	NMS-Missong-4	mà/mɔ̀ːte᷇ːɲə̀ɲáŋ~mɔ̀ːtə́té/mǎː/ mǎ
814	take	NDN-Missong-5	mà / mòːɲàŋ / mǎː / mǎː
815	tie (bag)	NMS-Missong-4	kàsə̀ / kàsə̀ɲə̀ɲáŋ / kàsə́ / kàsə́
816	tie (bag)	NDN-Missong-5	kàsə̀ / kàsə̀ɲàŋ / kàsə́ / kàsə́
817	walk	NMS-Missong-4	tsɪ̀ː / tsɔ̀ɲə̀ɲáŋ / tsěː / tsěː
818	walk	NDN-Missong-5	tsè / tsòːɲàŋ / tsěː / tsěː
819	wear	NMS-Missong-4	nâːm / nǎːmɲə̀ɲáŋ / nǎːm / nǎːm
820	wear	NDN-Missong-5	nâːm / nâːmɲàŋ / nǎːm / nǎːm
821	one (1)	NMS-Missong-4	kɪ́mù
822	one (1)	NDN-Missong-5	kɪ́mù
823	two (2)	NMS-Missong-4	àfá
824	two (2)	NDN-Missong-5	bìfá
825	three (3)	NMS-Missong-4	àtêː
826	three (3)	NDN-Missong-5	bìtê
827	four (4)	NMS-Missong-4	àɲìː
828	four (4)	NDN-Missong-5	bìɲìː
829	five (5)	NMS-Missong-4	kpóá
830	five (5)	NDN-Missong-5	kpōā
831	six (6)	NMS-Missong-4	àlétê
832	six (6)	NDN-Missong-5	bìlétê
833	seven (7)	NMS-Missong-4	àɲʲàtê
834	seven (7)	NDN-Missong-5	bìɲìbìtê
835	eight (8)	NMS-Missong-4	ànə̀nnə̀
836	eight (8)	NDN-Missong-5	bìnə̀nə̀
837	nine (9)	NMS-Missong-4	kpánə́bìɲìː
838	nine (9)	NDN-Missong-5	kpánáɲì
839	ten (10)	NMS-Missong-4	dʒóhó
840	ten (10)	NDN-Missong-5	dʒóhó
841	eleven (11)	NMS-Missong-4	dʒóhókə́kʊ́mùː
842	eleven (11)	NDN-Missong-5	dʒóhókímù
843	twelve (12)	NMS-Missong-4	dʒóhókâfá
844	twelve (12)	NDN-Missong-5	dʒóhóbìfá~dʒóhókə́bìfáː
845	thirteen (13)	NMS-Missong-4	dʒóhókâːtêː
846	thirteen (13)	NDN-Missong-5	dʒóhókə́bìtêː
847	fourteen (14)	NMS-Missong-4	dʒóhókâːɲìː
848	fourteen (14)	NDN-Missong-5	dʒóhókə́bìɲìː
849	fifteen (15)	NMS-Missong-4	dʒóhókə́kpōā
850	fifteen (15)	NDN-Missong-5	dʒóhókə́kpōā
851	sixteen (16)	NMS-Missong-4	dʒóhókâːléːtê
852	sixteen (16)	NDN-Missong-5	dʒóhókə́bìlétê
853	seventeen (17)	NMS-Missong-4	dʒóhókâàɲʲètê
854	seventeen (17)	NDN-Missong-5	dʒóhókə́bìɲìbìtê
855	eighteen (18)	NMS-Missong-4	dʒóhókânə̀nnə̀
856	eighteen (18)	NDN-Missong-5	dʒóhókə́bìnə̀nə̀
857	nineteen (19)	NMS-Missong-4	dʒóhókə́kpánâɲìː
858	nineteen (19)	NDN-Missong-5	dʒóhókə́kpánâɲì
859	twenty (20)	NMS-Missong-4	bàdʒóhóbàfáː
860	twenty (20)	NDN-Missong-5	bàdʒóhóbàfá
861	twenty one (21)	NMS-Missong-4	bàdʒóhóbàfákʊ́kʊ́mùː
862	twenty one (21)	NDN-Missong-5	bàdʒóhóbàfákə́kímù
863	twenty two (22)	NMS-Missong-4	bàdʒóhóbàfáː
864	twenty two (22)	NDN-Missong-5	bàdʒóhóbàfákə́bìfá
865	twenty three (23)	NMS-Missong-4	bàdʒóhóbàfáːkâːtêː
866	twenty three (23)	NDN-Missong-5	bàdʒóhóbàfákə́bìtê
867	twenty four (24)	NMS-Missong-4	bàdʒóhóbàfáːkâɲìː
868	twenty four (24)	NDN-Missong-5	bàdʒóhóbàfákə́bìɲì
869	thirty (30)	NMS-Missong-4	bàdʒóhóbàtêː
870	thirty (30)	NDN-Missong-5	bàdʒóhóbàtê
871	fourty (40)	NMS-Missong-4	bàdʒóhóbàɲìː
872	fourty (40)	NDN-Missong-5	bàdʒóhóbàɲì
873	fifty (50)	NMS-Missong-4	bàdʒóhókpōā
874	fifty (50)	NDN-Missong-5	bàdʒóhókpóā
875	sixty (60)	NMS-Missong-4	bàdʒóhóbàlétê
876	sixty (60)	NDN-Missong-5	bàdʒóhóbàlétê
877	seventy (70)	NMS-Missong-4	bàdʒóhóbàɲìbàtêː
878	seventy (70)	NDN-Missong-5	bàdʒóhóbàɲìbàtê
879	eighty (80)	NMS-Missong-4	bàdʒóhóbànə̀nnə̀
880	eighty (80)	NDN-Missong-5	bàdʒóhóbànə̀nə̀
881	ninety (90)	NMS-Missong-4	bàdʒóhókpánə́bàɲì
882	ninety (90)	NDN-Missong-5	bàdʒóhókpánáɲì ~ bàdʒóhókpóákə́bàɲì
883	one hundred (100)	NMS-Missong-4	ʊ́gbɛ᷇ːkʊ́mù
884	one hundred (100)	NDN-Missong-5	bàdʒóhódʒóhó
885	two hundred (200)	NMS-Missong-4	ɪ́gbɛ̂ːɪ̀fá
886	two hundred (200)	NDN-Missong-5	bàdʒóhóbàfá
887	one thousand (1000)	NMS-Missong-4	ɪ́gbɛ̂dʒóhó
888	one thousand (1000)	NDN-Missong-5	ɪ̀kìkímù
889	two thousand (2000)	NMS-Missong-4	ɪ́gbɛ̂ːbàdʒóhóbàfáː
890	two thousand (2000)	NDN-Missong-5	kìkílə̄kìfá
891	I	NMS-Missong-4	N ~ mə̀   / mə̂
892	I	NDN-Missong-5	N, mə̂ ~ mə̀ / mə̀
893	you (sg)	NMS-Missong-4	à  / bî ~ bɪ̂
894	you (sg)	NDN-Missong-5	à ~ bɪ̀~bì à / bɪ̂
895	he/she	NMS-Missong-4	wʊ̀ ~ wò ~ wù  / wʊ̂
896	he/she	NDN-Missong-5	ʊ̀ ~ wʊ̀~wù / wʊ̂
897	we (inc)	NMS-Missong-4	sə́ ~ sə̀  / sə̀ ~ sə̂
898	we (inc)	NDN-Missong-5	sə̀ ~ sə́ / sə̀
899	you (pl)	NMS-Missong-4	bà ~ bā ~ bá  / ba᷇ː ~ bâ
900	you (pl)	NDN-Missong-5	bà / bâ
901	they	NMS-Missong-4	bʊ́ ~ bú  / bú
902	they	NDN-Missong-5	bʊ́ ~ bʊ̀ / bʊ́
903	air	BAA-Mashi-4	fìmfí / fìmfíjə̄
904	air	NCM-Mashi-5	dzʊ́ŋtí / dzʊ́ŋtí
905	animal	BAA-Mashi-4	ɲàm / ɲa᷇ːm
906	animal	NCM-Mashi-5	ɲàm / ɲâm
907	axe	BAA-Mashi-4	fʷó / fʷó
908	axe	NCM-Mashi-5	fō / fɔ́ŋ ~ fōŋ
909	bag	BAA-Mashi-4	àbʷə̀ / bìbʷə̀
910	bag	NCM-Mashi-5	àbɘ̀ː / bìbɘ̀ː
911	raffia bamboo	BAA-Mashi-4	náŋ / nāŋnʊ́
912	raffia bamboo	NCM-Mashi-5	ɲʲó / ɲóŋ
913	banana	BAA-Mashi-4	fìntsʊ̂k / mʊ̀ntsʊ̂k
914	banana	NCM-Mashi-5	fìntsʊ̂k / m̩̀tsʊ̂k
915	basket	BAA-Mashi-4	ntǎːk / bùntǎːk
916	basket	NCM-Mashi-5	ǹtǎːk / bʊ̀ntǎːk
917	bat	BAA-Mashi-4	áne᷇ːmə̄ ~ ánɪ᷇ːmə̄ / bínɪ᷇ːmə̄~bíne᷇ːmə̄
918	bat	NCM-Mashi-5	fìmgbòfʊ̀ / m̩̀gbòfʊ̀
919	bed	BAA-Mashi-4	ánáŋ / bínáŋ
920	bed	NCM-Mashi-5	ánáŋ / bínáŋ
921	belly	BAA-Mashi-4	ʊ́láp / ʊ́lápwə̄
922	belly	NCM-Mashi-5	ʊ́lâp / ḿ̩nâːm
923	bird	BAA-Mashi-4	áɲə́nə́ / bíɲə́nə́
924	bird	NCM-Mashi-5	àɲə́nə́ / bìnɲə́nə́ ~ mʊ̀ɲə́nə́
925	bitter leaf	BAA-Mashi-4	ʊ́tʃúː / ʊ̀tʃùːwə́
926	bitter leaf	NCM-Mashi-5	wɪ̄tʃū / wɪ̄tʃū
927	blood	BAA-Mashi-4	mʊ̀ŋgʊ́m / mʊ̀ŋgʊ́mmú
928	blood	NCM-Mashi-5	mʊ̀ŋgʊ́m / mʊ̀ŋgʊ́m
929	book	BAA-Mashi-4	àŋwàktì / bìŋwàktì
930	book	NCM-Mashi-5	àŋwàktì / bìŋwàktì
931	breast	BAA-Mashi-4	mbe᷇ːn / mbe᷇ːn
932	breast	NCM-Mashi-5	mbe᷇ːn / mbe᷇ːn
933	bridge	BAA-Mashi-4	ʊ́da᷇ː / ʊ́dâːwə́~ʊ́dâːnʊ́
934	bridge	NCM-Mashi-5	wɪ́da᷇ː / ʊ́dâːnʊ́
935	broom	BAA-Mashi-4	bʷā / bʷāŋní
936	broom	NCM-Mashi-5	bʷá / bʷáŋ
937	camwood	BAA-Mashi-4	ákʷō~ákʷó~ákúó / bíkūō
938	camwood	NCM-Mashi-5	ákʊ́ / bìkʊ᷇ː
939	cap	BAA-Mashi-4	àntsʊ̀ɣò / bìntsʊ̀ɣó
940	cap	NCM-Mashi-5	àntsɔ̀gɔ́ ~ àntsɔ̀ɣɔ́ / bìntsɔ̀gɔ́ ~ bìntsɔ̀ɣɔ́
941	case (court) (n)	BAA-Mashi-4	ǹsɑ́k / ǹsɑ̀kwə́
942	case (court) (n)	NCM-Mashi-5	ǹsāk / bʊ̀nsák
943	cat	BAA-Mashi-4	fìbʊ̌ːt / mʊ̀mbʊ̌mʊ́m
944	cat	NCM-Mashi-5	fìbʊ̌ːd / m̩̀bʊ̌ːd
945	caterpillar	BAA-Mashi-4	ádʒúlə̄ / bídʒúlə̄
946	caterpillar	NCM-Mashi-5	àdʒʊ̂rə̌ / bìdʒʊ̂rə̌
947	chair	BAA-Mashi-4	átâɣlə̄ / bítâɣlə̄
948	chair	NCM-Mashi-5	átáklə̄ / bítáklə̄
949	chief	BAA-Mashi-4	ŋkʊ̌ːŋ / bʊ̀ŋkʊ̌ːŋ (bó)
950	chief	NCM-Mashi-5	ŋkʊ̌ŋ / bʊ̀ŋkʊ̌ŋ
951	child	BAA-Mashi-4	ŋʊ́ə́ / bín
952	child	NCM-Mashi-5	ŋʷə́ / bín
953	cloth	BAA-Mashi-4	ásɪ̂ː / bísɪ̂ːbʲə̌
954	cloth	NCM-Mashi-5	ásê / bísê
955	cocoyam	BAA-Mashi-4	àndɔ́ŋ / bìndɔ́ŋ
956	cocoyam	NCM-Mashi-5	àndɔ᷇ːŋ / bìndɔ᷇ːŋ
957	compound	BAA-Mashi-4	àbə̀ntǐː / àbə̀ndìkə́
958	compound	NCM-Mashi-5	àbə̀ntǐː / bìbə̀ntǐː
959	corn	BAA-Mashi-4	dzə́ŋ / dzə́ŋnú
960	corn	NCM-Mashi-5	dzɪ́ / dzə́ŋ
961	cow, cattle	BAA-Mashi-4	nə̀ / bʊ̀nə̀bǒː
962	cow, cattle	NCM-Mashi-5	mbʊ̀ŋ ~ nə̀ / bʊ̀mbʊ̀ŋ ~ bʊ́nə̂
963	crab	BAA-Mashi-4	ákáːm / bíkáːm
964	crab	NCM-Mashi-5	ákám / bíkám
965	cricket	BAA-Mashi-4	ndzèː / ndzêːjə̌
966	cricket	NCM-Mashi-5	ǹndzə̀ / ǹndzə̂
967	cup	BAA-Mashi-4	kɔ̂b / bùkɔ̂b
968	cup	NCM-Mashi-5	kɔ̂b / bʊ̀kɔ̂b
969	cutlass	BAA-Mashi-4	àdə̌ː / bìdə̌ː
970	cutlass	NCM-Mashi-5	àdə̌ː / bìdə̌ː
971	day	BAA-Mashi-4	ánāŋ / bìnàŋ (bìfʷə́ɣ)
972	day	NCM-Mashi-5	ánáŋ / bínáŋ
973	devil	BAA-Mashi-4	tsèː / bʊ̀tsèː
974	devil	NCM-Mashi-5	tse᷇ː / bʊ̀tse᷇ː
975	dish (pan)	BAA-Mashi-4	àkáŋ / bìkáŋ
976	dish (pan)	NCM-Mashi-5	àkáŋ / bìkáŋ
977	dog	BAA-Mashi-4	bʷěː / bʷéjə́
978	dog	NCM-Mashi-5	bʷěː / bʷé
979	drum	BAA-Mashi-4	ŋgʷòː / bʊ̀ŋgʷò
980	drum	NCM-Mashi-5	ŋgʊ̀ / bʊ̀ŋgʊ̀
981	dry season	BAA-Mashi-4	dzə̀mfǒː / dzə̀m
982	dry season	NCM-Mashi-5	dzə̀mfʊ̌ː / dzə̀mfʊ̌ː
983	dust	BAA-Mashi-4	bídʒə̂ɣlə̄ / bídʒə̂ɣlə̀bʲə́
984	dust	NCM-Mashi-5	àdʒə̂klə́ / bìdʒə̂klə́
985	ear	BAA-Mashi-4	àtú / bìtú
986	ear	NCM-Mashi-5	àtú / bìtú
987	egg	BAA-Mashi-4	gí / gə́ŋnʊ́
988	egg	NCM-Mashi-5	gí / gə́ŋ
989	elephant stalk	BAA-Mashi-4	ǹʃʊ̀ò / bùnʃùò
990	elephant stalk	NCM-Mashi-5	ǹʃʊ̀ə̀ / bʊ̀nʃùə̀
991	eye	BAA-Mashi-4	jə́t / jə́tno᷇ː
992	eye	NCM-Mashi-5	jə̄t / jə̄t
993	faeces	BAA-Mashi-4	bímbʲe᷇ː / bímbʲe᷇ː
994	faeces	NCM-Mashi-5	bìmbʲe᷇ː / bìmbʲe᷇ː
995	farm	BAA-Mashi-4	kē / kēnú
996	farm	NCM-Mashi-5	kē / kɪ́ŋ
997	father	BAA-Mashi-4	bùbə̌ː / búbûbə̌ː
998	father	NCM-Mashi-5	bàbə́ / bʊ̀bàbə̌ː
999	feather	BAA-Mashi-4	áŋʷə̂ntə̄ː / bíŋʷə̂ntə̄ː
1000	feather	NCM-Mashi-5	áŋʷə̂ntə̌ː / bìŋʷə̂ntə̌ː
1001	fence	BAA-Mashi-4	mbǎːŋ / bʊ̀mbǎːŋbó
1002	fence	NCM-Mashi-5	mbǎːŋ / bʊ̀mbǎːŋ
1003	fire	BAA-Mashi-4	bɔ́d ~ bɔ́t / bɔ́dnū
1004	fire	NCM-Mashi-5	bɔ́d / bɔ́d
1005	fireside	BAA-Mashi-4	àtàŋə̃́ / bìtàŋə̃́
1006	fireside	NCM-Mashi-5	àtàŋnə́ / bìtàŋnə́
1007	fish	BAA-Mashi-4	bɥò / bɥôjə̄
1008	fish	NCM-Mashi-5	fìmkpàtú / m̩̀mkpàtú~mʊ̀mkpàtú
1009	house fly	BAA-Mashi-4	ándzə́mó / bíndzə́mō
1010	house fly	NCM-Mashi-5	ándzámá / bíndzámá
1011	forest	BAA-Mashi-4	àkə́bə̄ / bìkə́bə̄
1012	forest	NCM-Mashi-5	àkə́bə́ / bìkə́bə́
1013	fowl	BAA-Mashi-4	ʃʲē / ʃʲíjə̄~ʃʲə̄
1014	fowl	NCM-Mashi-5	ʃʲē / ʃʲé
1015	friend	BAA-Mashi-4	ǹsʊ̄ / ǹsʊ́
1016	friend	NCM-Mashi-5	ǹsʊ̄ / ǹsʊ́
1017	corn fufu	BAA-Mashi-4	ūnə̄ / ùnə̀nú
1018	corn fufu	NCM-Mashi-5	wɪ́nə́ / wɪ́nə́ ~ ńnám
1019	garden egg	BAA-Mashi-4	ŋgɣə̄ / ŋgɣə̀jə́
1020	garden egg	NCM-Mashi-5	ŋgɣə̄ / ŋgɣə́
1021	gizzard (fowl)	BAA-Mashi-4	ʃʲə̀ː / ʃʲə̀ː
1022	gizzard (fowl)	NCM-Mashi-5	ʃʲə̄ / ʃʲə́
1023	goat	BAA-Mashi-4	bǐː / bìːjə́
1024	goat	NCM-Mashi-5	bǐː / bí
1025	deity, god, God	BAA-Mashi-4	gbə̀m / gbə̂mjə́
