ID	CONCEPT	DOCULECT	VALUE	TOKENS	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	SCAID	ALIGNMENT
3841	person	B21_Seki	ù:mɔ́	u m ɔ	7 4 7	XBZ	YMU	34	34.Y.V 34.M.C 34.U.V	1.5 1.75 0.8	umɔ	0	12649	- u m - - ɔ
3939	person	B22a_Kele	mut	m u t	4 7 1	AXN	MYT	35	35.M.C 35.Y.V 35.T.c	2.0 1.5 0.8	mut	0	12630	- m - u - - t - - -
4038	person	B24_Wumbvu	mutu	m u t u	4 7 1 7	AXBZ	MYTY	36	36.M.C 36.Y.V 36.T.C 36.Y.V	2.0 1.5 1.75 0.8	mutu	0	12630	- m - u - - t - u -
4138	person	B25_Kota	moto	m o t o	4 7 1 7	AXBZ	MUTU	38	38.M.C 38.U.V 38.T.C 38.U.V	2.0 1.5 1.75 0.8	moto	0	12630	- m - o - - t - o -
4238	person	B251_Shake	mutʃu	m u tʃ u	4 7 1 7	AXBZ	MYTY	37	37.M.C 37.Y.V 37.T.C 37.Y.V	2.0 1.5 1.75 0.8	mutʃu	0	12630	- m - u - - tʃ - u -
4338	person	B201_Ndasa	mutu	m u t u	4 7 1 7	AXBZ	MYTY	32	32.M.C 32.Y.V 32.T.C 32.Y.V	2.0 1.5 1.75 0.8	mutu	0	12630	- m - u - - t - u -
4437	person	B204_Ndambomo_Li	motɛ	m o t ɛ	4 7 1 7	AXBZ	MUTE	33	33.M.C 33.U.V 33.T.C 33.E.V	2.0 1.5 1.75 0.8	motɛ	0	12630	- m - o - - t - ɛ -
4536	person	C104_Aka	tò	t o	1 7	AX	TU	61	61.T.C 61.U.V	2.0 1.5	to	1	12684	t o
4636	person	C141_Bonyala	moro	m o r o	4 7 5 7	AXBZ	MURU	62	62.M.C 62.U.V 62.R.C 62.U.V	2.0 1.5 1.75 0.8	moro	0	12675	m - - o r o
4736	person	C21_Ngare	moro	m o r o	4 7 5 7	AXBZ	MURU	63	63.M.C 63.U.V 63.R.C 63.U.V	2.0 1.5 1.75 0.8	moro	0	12675	m - - o r o
4836	person	C22_Akwa	moro	m o r o	4 7 5 7	AXBZ	MURU	64	64.M.C 64.U.V 64.R.C 64.U.V	2.0 1.5 1.75 0.8	moro	0	12675	m - - o r o
4936	person	C24_Koyo	moro	m o r o	4 7 5 7	AXBZ	MURU	65	65.M.C 65.U.V 65.R.C 65.U.V	2.0 1.5 1.75 0.8	moro	0	12675	m - - o r o
5036	person	C25A_Bunji	moro	m o r o	4 7 5 7	AXBZ	MURU	66	66.M.C 66.U.V 66.R.C 66.U.V	2.0 1.5 1.75 0.8	moro	0	12675	m - - o r o
5136	person	C25B_Olee	moro	m o r o	4 7 5 7	AXBZ	MURU	67	67.M.C 67.U.V 67.R.C 67.U.V	2.0 1.5 1.75 0.8	moro	0	12675	m - - o r o
5235	person	C25C_Ondinga	moro	m o r o	4 7 5 7	AXBZ	MURU	68	68.M.C 68.U.V 68.R.C 68.U.V	2.0 1.5 1.75 0.8	moro	0	12675	m - - o r o
5335	person	C25E_Eboyi	moro	m o r o	4 7 5 7	AXBZ	MURU	69	69.M.C 69.U.V 69.R.C 69.U.V	2.0 1.5 1.75 0.8	moro	0	12675	m - - o r o
5434	person	C32_Bobangi	moto	m o t o	4 7 1 7	AXBZ	MUTU	70	70.M.C 70.U.V 70.T.C 70.U.V	2.0 1.5 1.75 0.8	moto	0	12630	- m - o - - t - o -
5534	person	C61_Mongo	-ntò	n t o	4 1 7	ACZ	NTU	71	71.N.C 71.T.C 71.U.V	2.0 1.5 0.8	nto	0	12694	n - t - o
5634	person	D32_Bira	npa	n p a	4 1 7	ACZ	NPA	72	72.N.C 72.P.C 72.A.V	2.0 1.5 0.8	npa	0	12695	n p a
5734	person	B42_Sangu_Mi	mutu	m u t u	4 7 1 7	AXBZ	MYTY	45	45.M.C 45.Y.V 45.T.C 45.Y.V	2.0 1.5 1.75 0.8	mutu	0	12630	- m - u - - t - u -
5831	person	B43_Punu	mutu	m u t u	4 7 1 7	AXBZ	MYTY	46	46.M.C 46.Y.V 46.T.C 46.Y.V	2.0 1.5 1.75 0.8	mutu	0	12630	- m - u - - t - u -
5929	person	B44_Lumbu	mutu	m u t u	4 7 1 7	AXBZ	MYTY	47	47.M.C 47.Y.V 47.T.C 47.Y.V	2.0 1.5 1.75 0.8	mutu	0	12630	- m - u - - t - u -
6029	person	B51_Duma_La	muutu	m u u t u	4 7 7 1 7	AXYBZ	MYYTY	49	49.M.C 49.Y.V 49.Y.V 49.T.C 49.Y.V	2.0 1.5 1.3 1.75 0.8	muutu	0	12630	- m u u - - t - u -
6128	person	B52_Nzebi	muutu	m u u t u	4 7 7 1 7	AXYBZ	MYYTY	50	50.M.C 50.Y.V 50.Y.V 50.T.C 50.Y.V	2.0 1.5 1.3 1.75 0.8	muutu	0	12630	- m u u - - t - u -
6228	person	B53_Tsaangi_Poungi	muutu	m u u t u	4 7 7 1 7	AXYBZ	MYYTY	51	51.M.C 51.Y.V 51.Y.V 51.T.C 51.Y.V	2.0 1.5 1.3 1.75 0.8	muutu	0	12630	- m u u - - t - u -
6328	person	B501_Wanzi_Mo	muutu	m u u t u	4 7 7 1 7	AXYBZ	MYYTY	48	48.M.C 48.Y.V 48.Y.V 48.T.C 48.Y.V	2.0 1.5 1.3 1.75 0.8	muutu	0	12630	- m u u - - t - u -
6428	person	B62_Mbaama	mvuru	m v u r u	4 3 7 5 7	ACYBZ	MBYRY	55	55.M.C 55.B.C 55.Y.V 55.R.C 55.Y.V	2.0 1.5 1.3 1.75 0.8	mvuru	0	12675	m v - u r u
6528	person	B63_Ndumu	muutu	m u u t u	4 7 7 1 7	AXYBZ	MYYTY	56	56.M.C 56.Y.V 56.Y.V 56.T.C 56.Y.V	2.0 1.5 1.3 1.75 0.8	muutu	0	12630	- m u u - - t - u -
6627	person	B601_Lempini	mvuuru	m v u u r u	4 3 7 7 5 7	ACYYBZ	MBYYRY	52	52.M.C 52.B.C 52.Y.V 52.Y.V 52.R.C 52.Y.V	2.0 1.5 1.3 1.3 1.75 0.8	mvuuru	0	12675	m v u u r u
6726	person	B602_Kaningi_Nord	mwoto	m w o t o	4 6 7 1 7	ACXBZ	MWUTU	53	53.M.C 53.W.C 53.U.V 53.T.C 53.U.V	2.0 1.5 1.5 1.75 0.8	mwoto	0	12630	- m w o - - t - o -
6826	person	B602_Kaningi_Sud	muutu	m u u t u	4 7 7 1 7	AXYBZ	MYYTY	54	54.M.C 54.Y.V 54.Y.V 54.T.C 54.Y.V	2.0 1.5 1.3 1.75 0.8	muutu	0	12630	- m u u - - t - u -
6926	person	B71a_Teke_Os	mbulu	m b u l u	4 1 7 5 7	ACYBZ	MPYLY	59	59.M.C 59.P.C 59.Y.V 59.L.C 59.Y.V	2.0 1.5 1.3 1.75 0.8	mbulu	0	12675	m b - u l u
7026	person	B71a_Teke_Dj	mbulu	m b u l u	4 1 7 5 7	ACYBZ	MPYLY	58	58.M.C 58.P.C 58.Y.V 58.L.C 58.Y.V	2.0 1.5 1.3 1.75 0.8	mbulu	0	12675	m b - u l u
7126	person	B701_Atsitsege	mutu	m u t u	4 7 1 7	AXBZ	MYTY	57	57.M.C 57.Y.V 57.T.C 57.Y.V	2.0 1.5 1.75 0.8	mutu	0	12630	- m - u - - t - u -
7225	person	B865_Nzadi	muur	m u u r	4 7 7 5	AXYN	MYYR	60	60.M.C 60.Y.V 60.Y.V 60.R.c	2.0 1.5 1.3 0.8	muur	0	12675	m - u u r -
7324	person	H11_Beembe	mú:́tù	m uː t u	4 7 1 7	AXBZ	MYTY	131	131.M.C 131.Y.V 131.T.C 131.Y.V	2.0 1.5 1.75 0.8	muːtu	0	12630	- m - uː - - t - u -
7422	person	H16_Kikongo	muntu	m u n t u	4 7 4 1 7	AXMBZ	MYNTY	132	132.M.C 132.Y.V 132.N.c 132.T.C 132.Y.V	2.0 1.5 1.1 1.75 0.8	muntu	0	12630	- m - u - n t - u -
7522	person	H31_Yaka	báátú	b a a t u	1 7 7 1 7	AXYBZ	PAATY	133	133.P.C 133.A.V 133.A.V 133.T.C 133.Y.V	2.0 1.5 1.3 1.75 0.8	baatu	0	12756	b a a t u
7622	person	L11_Pende	muthù	m u t h u	4 7 1 3 7	AXBCZ	MYTHY	165	165.M.C 165.Y.V 165.T.C 165.H.C 165.Y.V	2.0 1.5 1.75 1.5 0.8	muthu	0	12630	- m - u - - t h u -
7720	person	L31a_Luba-Kasai	muntu	m u n t u	4 7 4 1 7	AXMBZ	MYNTY	166	166.M.C 166.Y.V 166.N.c 166.T.C 166.Y.V	2.0 1.5 1.1 1.75 0.8	muntu	0	12630	- m - u - n t - u -
7819	person	JD62_Rundi	umuntu	u m u n t u	7 4 7 4 1 7	XBYMBZ	YMYNTY	134	134.Y.V 134.M.C 134.Y.V 134.N.c 134.T.C 134.Y.V	1.5 1.75 1.3 1.1 1.75 0.8	umuntu	0	12630	u m - u - n t - u -
7919	person	JD64_Shubi	umuuntu	u m u u n t u	7 4 7 7 4 1 7	XBYYMBZ	YMYYNTY	135	135.Y.V 135.M.C 135.Y.V 135.Y.V 135.N.c 135.T.C 135.Y.V	1.5 1.75 1.3 1.3 1.1 1.75 0.8	umuuntu	0	12630	u m u u - n t - u -
8019	person	JD65_Hangaza	umuntu	u m u n t u	7 4 7 4 1 7	XBYMBZ	YMYNTY	136	136.Y.V 136.M.C 136.Y.V 136.N.c 136.T.C 136.Y.V	1.5 1.75 1.3 1.1 1.75 0.8	umuntu	0	12630	u m - u - n t - u -
8119	person	JD66_Kiha	umuntu	u m u n t u	7 4 7 4 1 7	XBYMBZ	YMYNTY	137	137.Y.V 137.M.C 137.Y.V 137.N.c 137.T.C 137.Y.V	1.5 1.75 1.3 1.1 1.75 0.8	umuntu	0	12630	u m - u - n t - u -
8219	person	JD67_Kivinza	umuntu	u m u n t u	7 4 7 4 1 7	XBYMBZ	YMYNTY	138	138.Y.V 138.M.C 138.Y.V 138.N.c 138.T.C 138.Y.V	1.5 1.75 1.3 1.1 1.75 0.8	umuntu	0	12630	u m - u - n t - u -
8319	person	JE11_Runyoro	omuntu	o m u n t u	7 4 7 4 1 7	XBYMBZ	UMYNTY	139	139.U.V 139.M.C 139.Y.V 139.N.c 139.T.C 139.Y.V	1.5 1.75 1.3 1.1 1.75 0.8	omuntu	0	12630	o m - u - n t - u -
8419	person	JE12_Rutooro	omuntu	o m u n t u	7 4 7 4 1 7	XBYMBZ	UMYNTY	140	140.U.V 140.M.C 140.Y.V 140.N.c 140.T.C 140.Y.V	1.5 1.75 1.3 1.1 1.75 0.8	omuntu	0	12630	o m - u - n t - u -
8519	person	JE13_Runyankore	omuntu	o m u n t u	7 4 7 4 1 7	XBYMBZ	UMYNTY	141	141.U.V 141.M.C 141.Y.V 141.N.c 141.T.C 141.Y.V	1.5 1.75 1.3 1.1 1.75 0.8	omuntu	0	12630	o m - u - n t - u -
8618	person	JE14_Rukiga	omuntu	o m u n t u	7 4 7 4 1 7	XBYMBZ	UMYNTY	142	142.U.V 142.M.C 142.Y.V 142.N.c 142.T.C 142.Y.V	1.5 1.75 1.3 1.1 1.75 0.8	omuntu	0	12630	o m - u - n t - u -
8718	person	JE16_Lusoga	omuntu	o m u n t u	7 4 7 4 1 7	XBYMBZ	UMYNTY	143	143.U.V 143.M.C 143.Y.V 143.N.c 143.T.C 143.Y.V	1.5 1.75 1.3 1.1 1.75 0.8	omuntu	0	12630	o m - u - n t - u -
8818	person	JE17_Gwere	muntu	m u n t u	4 7 4 1 7	AXMBZ	MYNTY	144	144.M.C 144.Y.V 144.N.c 144.T.C 144.Y.V	2.0 1.5 1.1 1.75 0.8	muntu	0	12630	- m - u - n t - u -
8918	person	JE21_Runyambo	omuntu	o m u n t u	7 4 7 4 1 7	XBYMBZ	UMYNTY	145	145.U.V 145.M.C 145.Y.V 145.N.c 145.T.C 145.Y.V	1.5 1.75 1.3 1.1 1.75 0.8	omuntu	0	12630	o m - u - n t - u -
9018	person	JE22_Haya	(o)muntu	m u n t u	4 7 4 1 7	AXMBZ	MYNTY	146	146.M.C 146.Y.V 146.N.c 146.T.C 146.Y.V	2.0 1.5 1.1 1.75 0.8	muntu	0	12630	- m - u - n t - u -
9117	person	JE23_Zinza	omuntu	o m u n t u	7 4 7 4 1 7	XBYMBZ	UMYNTY	147	147.U.V 147.M.C 147.Y.V 147.N.c 147.T.C 147.Y.V	1.5 1.75 1.3 1.1 1.75 0.8	omuntu	0	12630	o m - u - n t - u -
9216	person	JE24_Kerebe	omuntu	o m u n t u	7 4 7 4 1 7	XBYMBZ	UMYNTY	148	148.U.V 148.M.C 148.Y.V 148.N.c 148.T.C 148.Y.V	1.5 1.75 1.3 1.1 1.75 0.8	omuntu	0	12630	o m - u - n t - u -
9315	person	JE25_Jita	omunu	o m u n u	7 4 7 4 7	XBYBZ	UMYNY	149	149.U.V 149.M.C 149.Y.V 149.N.C 149.Y.V	1.5 1.75 1.3 1.75 0.8	omunu	0	12630	o m - u - n - - u -
9414	person	JE25_Kilegi	omunu	o m u n u	7 4 7 4 7	XBYBZ	UMYNY	150	150.U.V 150.M.C 150.Y.V 150.N.C 150.Y.V	1.5 1.75 1.3 1.75 0.8	omunu	0	12630	o m - u - n - - u -
9514	person	JE25_Mkwaya	munu	m u n u	4 7 4 7	AXBZ	MYNY	151	151.M.C 151.Y.V 151.N.C 151.Y.V	2.0 1.5 1.75 0.8	munu	0	12630	- m - u - n - - u -
9614	person	JE31_Lumasaaba	umundu	u m u n d u	7 4 7 4 1 7	XBYMBZ	YMYNTY	152	152.Y.V 152.M.C 152.Y.V 152.N.c 152.T.C 152.Y.V	1.5 1.75 1.3 1.1 1.75 0.8	umundu	0	12630	u m - u - n d - u -
9714	person	JE32_Luyia	mundu	m u n d u	4 7 4 1 7	AXMBZ	MYNTY	153	153.M.C 153.Y.V 153.N.c 153.T.C 153.Y.V	2.0 1.5 1.1 1.75 0.8	mundu	0	12630	- m - u - n d - u -
9814	person	JE34_Samialugwe	omundu	o m u n d u	7 4 7 4 1 7	XBYMBZ	UMYNTY	154	154.U.V 154.M.C 154.Y.V 154.N.c 154.T.C 154.Y.V	1.5 1.75 1.3 1.1 1.75 0.8	omundu	0	12630	o m - u - n d - u -
9914	person	JE401_Ngoreme	omoːnto	o m oː n t o	7 4 7 4 1 7	XBYMBZ	UMUNTU	155	155.U.V 155.M.C 155.U.V 155.N.c 155.T.C 155.U.V	1.5 1.75 1.3 1.1 1.75 0.8	omoːnto	0	12630	o m - oː - n t - o -
10014	person	JE403_Suba	omonto	o m o n t o	7 4 7 4 1 7	XBYMBZ	UMUNTU	157	157.U.V 157.M.C 157.U.V 157.N.c 157.T.C 157.U.V	1.5 1.75 1.3 1.1 1.75 0.8	omonto	0	12630	o m - o - n t - o -
10114	person	JE41_Maragoli	umundu	u m u n d u	7 4 7 4 1 7	XBYMBZ	YMYNTY	159	159.Y.V 159.M.C 159.Y.V 159.N.c 159.T.C 159.Y.V	1.5 1.75 1.3 1.1 1.75 0.8	umundu	0	12630	u m - u - n d - u -
10214	person	JE42_Gusii	ómonto	o m o n t o	7 4 7 4 1 7	XBYMBZ	UMUNTU	160	160.U.V 160.M.C 160.U.V 160.N.c 160.T.C 160.U.V	1.5 1.75 1.3 1.1 1.75 0.8	omonto	0	12630	o m - o - n t - o -
10313	person	JE43_Kuria	omoónto	o m o o n t o	7 4 7 7 4 1 7	XBYYMBZ	UMUUNTU	161	161.U.V 161.M.C 161.U.V 161.U.V 161.N.c 161.T.C 161.U.V	1.5 1.75 1.3 1.3 1.1 1.75 0.8	omoonto	0	12630	o m o o - n t - o -
10412	person	JE43_Kuria_Mago	omonto	o m o n t o	7 4 7 4 1 7	XBYMBZ	UMUNTU	162	162.U.V 162.M.C 162.U.V 162.N.c 162.T.C 162.U.V	1.5 1.75 1.3 1.1 1.75 0.8	omonto	0	12630	o m - o - n t - o -
10512	person	JE43_Kuria_Tari	omonto	o m o n t o	7 4 7 4 1 7	XBYMBZ	UMUNTU	163	163.U.V 163.M.C 163.U.V 163.N.c 163.T.C 163.U.V	1.5 1.75 1.3 1.1 1.75 0.8	omonto	0	12630	o m - o - n t - o -
10612	person	JE404_Shasi	omutu	o m u t u	7 4 7 1 7	XBYBZ	UMYTY	158	158.U.V 158.M.C 158.Y.V 158.T.C 158.Y.V	1.5 1.75 1.3 1.75 0.8	omutu	0	12630	o m - u - - t - u -
10712	person	JE402_Ikizu	omonto	o m o n t o	7 4 7 4 1 7	XBYMBZ	UMUNTU	156	156.U.V 156.M.C 156.U.V 156.N.c 156.T.C 156.U.V	1.5 1.75 1.3 1.1 1.75 0.8	omonto	0	12630	o m - o - n t - o -
10811	person	JE45_Nata	omutu	o m u t u	7 4 7 1 7	XBYBZ	UMYTY	164	164.U.V 164.M.C 164.Y.V 164.T.C 164.Y.V	1.5 1.75 1.3 1.75 0.8	omutu	0	12630	o m - u - - t - u -
10910	person	E46_Sonjo	monto	m o n t o	4 7 4 1 7	AXMBZ	MUNTU	73	73.M.C 73.U.V 73.N.c 73.T.C 73.U.V	2.0 1.5 1.1 1.75 0.8	monto	0	12630	- m - o - n t - o -
11010	person	E51_Kikuyu	mòndò	m o n d o	4 7 4 1 7	AXMBZ	MUNTU	74	74.M.C 74.U.V 74.N.c 74.T.C 74.U.V	2.0 1.5 1.1 1.75 0.8	mondo	0	12630	- m - o - n d - o -
11110	person	E52_Embu	mòːndò	m oː n d o	4 7 4 1 7	AXMBZ	MUNTU	75	75.M.C 75.U.V 75.N.c 75.T.C 75.U.V	2.0 1.5 1.1 1.75 0.8	moːndo	0	12630	- m - oː - n d - o -
11210	person	E53_Meru	ndu	n d u	4 1 7	ACZ	NTY	77	77.N.C 77.T.C 77.Y.V	2.0 1.5 0.8	ndu	0	12694	n - d - u
11308	person	E53_Imenti	mòːntò	m oː n t o	4 7 4 1 7	AXMBZ	MUNTU	76	76.M.C 76.U.V 76.N.c 76.T.C 76.U.V	2.0 1.5 1.1 1.75 0.8	moːnto	0	12630	- m - oː - n t - o -
11406	person	E53_Tigania	muntu	m u n t u	4 7 4 1 7	AXMBZ	MYNTY	80	80.M.C 80.Y.V 80.N.c 80.T.C 80.Y.V	2.0 1.5 1.1 1.75 0.8	muntu	0	12630	- m - u - n t - u -
11505	person	E53_Meruimenti	muntu	m u n t u	4 7 4 1 7	AXMBZ	MYNTY	78	78.M.C 78.Y.V 78.N.c 78.T.C 78.Y.V	2.0 1.5 1.1 1.75 0.8	muntu	0	12630	- m - u - n t - u -
11604	person	E53_Merutig	muntu	m u n t u	4 7 4 1 7	AXMBZ	MYNTY	79	79.M.C 79.Y.V 79.N.c 79.T.C 79.Y.V	2.0 1.5 1.1 1.75 0.8	muntu	0	12630	- m - u - n t - u -
11703	person	E54_Tharaka	muntu	m u n t u	4 7 4 1 7	AXMBZ	MYNTY	82	82.M.C 82.Y.V 82.N.c 82.T.C 82.Y.V	2.0 1.5 1.1 1.75 0.8	muntu	0	12630	- m - u - n t - u -
11801	person	E541_Chuka	muntu	m u n t u	4 7 4 1 7	AXMBZ	MYNTY	81	81.M.C 81.Y.V 81.N.c 81.T.C 81.Y.V	2.0 1.5 1.1 1.75 0.8	muntu	0	12630	- m - u - n t - u -
11900	person	E55_Kamba	mōːn̏dȍ	m oː n d o	4 7 4 1 7	AXMBZ	MUNTU	83	83.M.C 83.U.V 83.N.c 83.T.C 83.U.V	2.0 1.5 1.1 1.75 0.8	moːndo	0	12630	- m - oː - n d - o -
12000	person	E55_Kamba_Kitu	mondo	m o n d o	4 7 4 1 7	AXMBZ	MUNTU	84	84.M.C 84.U.V 84.N.c 84.T.C 84.U.V	2.0 1.5 1.1 1.75 0.8	mondo	0	12630	- m - o - n d - o -
12098	person	E621B_Machame	nndu	n n d u	4 4 1 7	AMBZ	NNTY	85	85.N.C 85.N.c 85.T.C 85.Y.V	2.0 1.1 1.75 0.8	nndu	0	12694	n n d - u
12198	person	E621C_Siha	ndru	n d r u	4 1 5 7	ACCZ	NTRY	86	86.N.C 86.T.C 86.R.C 86.Y.V	2.0 1.5 1.5 0.8	ndru	0	12630	- - - - - n d r u -
12298	person	E621D_Kibosho	ndu	n d u	4 1 7	ACZ	NTY	87	87.N.C 87.T.C 87.Y.V	2.0 1.5 0.8	ndu	0	12694	n - d - u
12398	person	E622C_Vunjo	mndu	m n d u	4 4 1 7	AMBZ	MNTY	88	88.M.C 88.N.c 88.T.C 88.Y.V	2.0 1.1 1.75 0.8	mndu	0	12630	- m - - - n d - u -
12497	person	E623A_Kiseri	mndu	m n d u	4 4 1 7	AMBZ	MNTY	90	90.M.C 90.N.c 90.T.C 90.Y.V	2.0 1.1 1.75 0.8	mndu	0	12630	- m - - - n d - u -
12596	person	E623_Mkuu	mndu	m n d u	4 4 1 7	AMBZ	MNTY	89	89.M.C 89.N.c 89.T.C 89.Y.V	2.0 1.1 1.75 0.8	mndu	0	12630	- m - - - n d - u -
12696	person	E65_Gweno	mndu	m n d u	4 4 1 7	AMBZ	MNTY	91	91.M.C 91.N.c 91.T.C 91.Y.V	2.0 1.1 1.75 0.8	mndu	0	12630	- m - - - n d - u -
12795	person	E701_Elwana	mʊʊ́dʊ	m ʊ ʊ d ʊ	4 7 7 1 7	AXYBZ	MYYTY	92	92.M.C 92.Y.V 92.Y.V 92.T.C 92.Y.V	2.0 1.5 1.3 1.75 0.8	mʊʊdʊ	0	12630	- m ʊ ʊ - - d - ʊ -
12895	person	E71A_Upper_Pokomo	muntu	m u n t u	4 7 4 1 7	AXMBZ	MYNTY	93	93.M.C 93.Y.V 93.N.c 93.T.C 93.Y.V	2.0 1.5 1.1 1.75 0.8	muntu	0	12630	- m - u - n t - u -
12995	person	E72a_Giryama	mutʰu	m u tʰ u	4 7 1 7	AXBZ	MYTY	94	94.M.C 94.Y.V 94.T.C 94.Y.V	2.0 1.5 1.75 0.8	mutʰu	0	12630	- m - u - - tʰ - u -
13095	person	E73_Digo	mutʰu	m u tʰ u	4 7 1 7	AXBZ	MYTY	95	95.M.C 95.Y.V 95.T.C 95.Y.V	2.0 1.5 1.75 0.8	mutʰu	0	12630	- m - u - - tʰ - u -
13195	person	E74a_Dawida	mundu	m u n d u	4 7 4 1 7	AXMBZ	MYNTY	96	96.M.C 96.Y.V 96.N.c 96.T.C 96.Y.V	2.0 1.5 1.1 1.75 0.8	mundu	0	12630	- m - u - n d - u -
13294	person	F22_Nyamwezi	mnhʊ	m n h ʊ	4 4 3 7	AMBZ	MNHY	97	97.M.C 97.N.c 97.H.C 97.Y.V	2.0 1.1 1.75 0.8	mnhʊ	0	12630	- m - - - n h - ʊ -
13392	person	F23_Sumbwa	muntu	m u n t u	4 7 4 1 7	AXMBZ	MYNTY	98	98.M.C 98.Y.V 98.N.c 98.T.C 98.Y.V	2.0 1.5 1.1 1.75 0.8	muntu	0	12630	- m - u - n t - u -
13491	person	F24_Kimbu	umuntu	u m u n t u	7 4 7 4 1 7	XBYMBZ	YMYNTY	99	99.Y.V 99.M.C 99.Y.V 99.N.c 99.T.C 99.Y.V	1.5 1.75 1.3 1.1 1.75 0.8	umuntu	0	12630	u m - u - n t - u -
13591	person	F25_Bungu	undu	u n d u	7 4 1 7	XMBZ	YNTY	100	100.Y.V 100.N.c 100.T.C 100.Y.V	1.5 1.1 1.75 0.8	undu	0	12630	u - - - - n d - u -
13690	person	F31_Nyiramba	mʊʊntʊ	m ʊ ʊ n t ʊ	4 7 7 4 1 7	AXYMBZ	MYYNTY	101	101.M.C 101.Y.V 101.Y.V 101.N.c 101.T.C 101.Y.V	2.0 1.5 1.3 1.1 1.75 0.8	mʊʊntʊ	0	12630	- m ʊ ʊ - n t - ʊ -
13789	person	F32_Nyaturucha	muntu	m u n t u	4 7 4 1 7	AXMBZ	MYNTY	102	102.M.C 102.Y.V 102.N.c 102.T.C 102.Y.V	2.0 1.5 1.1 1.75 0.8	muntu	0	12630	- m - u - n t - u -
13889	person	F32_Nyaturuwil	muntu	m u n t u	4 7 4 1 7	AXMBZ	MYNTY	103	103.M.C 103.Y.V 103.N.c 103.T.C 103.Y.V	2.0 1.5 1.1 1.75 0.8	muntu	0	12630	- m - u - n t - u -
13989	person	F33_Langi	muntu	m u n t u	4 7 4 1 7	AXMBZ	MYNTY	104	104.M.C 104.Y.V 104.N.c 104.T.C 104.Y.V	2.0 1.5 1.1 1.75 0.8	muntu	0	12630	- m - u - n t - u -
14089	person	G11_Gogo	muúntu	m u u n t u	4 7 7 4 1 7	AXYMBZ	MYYNTY	105	105.M.C 105.Y.V 105.Y.V 105.N.c 105.T.C 105.Y.V	2.0 1.5 1.3 1.1 1.75 0.8	muuntu	0	12630	- m u u - n t - u -
14188	person	G12_Kagulu	munʰu	m u n h u	4 7 4 3 7	AXMBZ	MYNHY	106	106.M.C 106.Y.V 106.N.c 106.H.C 106.Y.V	2.0 1.5 1.1 1.75 0.8	munhu	0	12630	- m - u - n h - u -
14287	person	G23_Sambaa	mntu	m n t u	4 4 1 7	AMBZ	MNTY	107	107.M.C 107.N.c 107.T.C 107.Y.V	2.0 1.1 1.75 0.8	mntu	0	12630	- m - - - n t - u -
14387	person	G24_Bondei	mntu	m n t u	4 4 1 7	AMBZ	MNTY	108	108.M.C 108.N.c 108.T.C 108.Y.V	2.0 1.1 1.75 0.8	mntu	0	12630	- m - - - n t - u -
14487	person	G32_Doe	mund'u	m u n d u	4 7 4 1 7	AXMBZ	MYNTY	110	110.M.C 110.Y.V 110.N.c 110.T.C 110.Y.V	2.0 1.5 1.1 1.75 0.8	mundu	0	12630	- m - u - n d - u -
14587	person	G31_Zigua	mntu	m n t u	4 4 1 7	AMBZ	MNTY	109	109.M.C 109.N.c 109.T.C 109.Y.V	2.0 1.1 1.75 0.8	mntu	0	12630	- m - - - n t - u -
14687	person	G32_Kwere	munhu	m u n h u	4 7 4 3 7	AXMBZ	MYNHY	111	111.M.C 111.Y.V 111.N.c 111.H.C 111.Y.V	2.0 1.5 1.1 1.75 0.8	munhu	0	12630	- m - u - n h - u -
14786	person	G33_Zaramo	muhnu	m u h n u	4 7 3 4 7	AXBCZ	MYHNY	112	112.M.C 112.Y.V 112.H.C 112.N.C 112.Y.V	2.0 1.5 1.75 1.5 0.8	muhnu	0	12630	- m - u h n - - u -
14886	person	G34_Nguungulu	mntu	m n t u	4 4 1 7	AMBZ	MNTY	113	113.M.C 113.N.c 113.T.C 113.Y.V	2.0 1.1 1.75 0.8	mntu	0	12630	- m - - - n t - u -
14986	person	G36_Kami	munhu	m u n h u	4 7 4 3 7	AXMBZ	MYNHY	114	114.M.C 114.Y.V 114.N.c 114.H.C 114.Y.V	2.0 1.5 1.1 1.75 0.8	munhu	0	12630	- m - u - n h - u -
15085	person	G37_Kutu	munhu	m u n h u	4 7 4 3 7	AXMBZ	MYNHY	115	115.M.C 115.Y.V 115.N.c 115.H.C 115.Y.V	2.0 1.5 1.1 1.75 0.8	munhu	0	12630	- m - u - n h - u -
15184	person	G39_Saghala	mndu	m n d u	4 4 1 7	AMBZ	MNTY	116	116.M.C 116.N.c 116.T.C 116.Y.V	2.0 1.1 1.75 0.8	mndu	0	12630	- m - - - n d - u -
15283	person	G401_Mwani	munu	m u n u	4 7 4 7	AXBZ	MYNY	117	117.M.C 117.Y.V 117.N.C 117.Y.V	2.0 1.5 1.75 0.8	munu	0	12630	- m - u - n - - u -
15381	person	G41_Bajuni	nʧʰu	n tʃ h u	4 1 3 7	ACCZ	NTHY	118	118.N.C 118.T.C 118.H.C 118.Y.V	2.0 1.5 1.5 0.8	ntʃhu	0	12694	n tʃ - h u
