# Wordlist

# DATA
ID	CONCEPT	DOCULECT	VALUE	TOKENS	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	SCAID	LEXSTATID
9786	give	JE34_Samialugwe	beresa	b e r e s a	1 7 5 7 3 7	AXBYBZ	PERESA	154	154.P.C 154.E.V 154.R.C 154.E.V 154.S.C 154.A.V	2.0 1.5 1.75 1.3 1.75 0.8	beresa	0	7190	649
9886	give	JE401_Ngoreme	-hana	h a n a	3 7 4 7	AXBZ	HANA	155	155.H.C 155.A.V 155.N.C 155.A.V	2.0 1.5 1.75 0.8	hana	0	7169	645
9986	give	JE403_Suba	-hana	h a n a	3 7 4 7	AXBZ	HANA	157	157.H.C 157.A.V 157.N.C 157.A.V	2.0 1.5 1.75 0.8	hana	0	7169	645
10086	give	JE41_Maragoli	ku-hana	k u h a n a	1 7 3 7 4 7	AXBYBZ	KYHANA	159	159.K.C 159.Y.V 159.H.C 159.A.V 159.N.C 159.A.V	2.0 1.5 1.75 1.3 1.75 0.8	kuhana	0	7140	645
10186	give	JE42_Gusii	-a	a	7	X	A	160	160.A.V	1.5	a	0	7115	656
10286	give	JE43_Kuria	-há	h a	3 7	AX	HA	161	161.H.C 161.A.V	2.0 1.5	ha	0	7048	648
10384	give	JE43_Kuria_Mago	okoha	o k o h a	7 1 7 3 7	XBYBZ	UKUHA	162	162.U.V 162.K.C 162.U.V 162.H.C 162.A.V	1.5 1.75 1.3 1.75 0.8	okoha	0	7140	650
10484	give	JE43_Kuria_Tari	okohana	o k o h a n a	7 1 7 3 7 4 7	XBYBYBZ	UKUHANA	163	163.U.V 163.K.C 163.U.V 163.H.C 163.A.V 163.N.C 163.A.V	1.5 1.75 1.3 1.75 1.3 1.75 0.8	okohana	0	7140	645
10584	give	JE404_Shasi	oko-hana	o k o h a n a	7 1 7 3 7 4 7	XBYBYBZ	UKUHANA	158	158.U.V 158.K.C 158.U.V 158.H.C 158.A.V 158.N.C 158.A.V	1.5 1.75 1.3 1.75 1.3 1.75 0.8	okohana	0	7140	645
10684	give	JE402_Ikizu	ku-ha	k u h a	1 7 3 7	AXBZ	KYHA	156	156.K.C 156.Y.V 156.H.C 156.A.V	2.0 1.5 1.75 0.8	kuha	0	7140	650
10783	give	JE45_Nata	kuhana	k u h a n a	1 7 3 7 4 7	AXBYBZ	KYHANA	164	164.K.C 164.Y.V 164.H.C 164.A.V 164.N.C 164.A.V	2.0 1.5 1.75 1.3 1.75 0.8	kuhana	0	7140	645
10882	give	E46_Sonjo	-ha	h a	3 7	AX	HA	73	73.H.C 73.A.V	2.0 1.5	ha	0	7048	648
10982	give	E51_Kikuyu	-hâ	h a	3 7	AX	HA	74	74.H.C 74.A.V	2.0 1.5	ha	0	7048	648
11082	give	E52_Embu	-va	v a	3 7	AX	BA	75	75.B.C 75.A.V	2.0 1.5	va	0	7060	648
11182	give	E53_Meru	niinjia	n i i n j i a	4 7 7 4 6 7 7	AXYBCYZ	NIINJIA	77	77.N.C 77.I.V 77.I.V 77.N.C 77.J.C 77.I.V 77.A.V	2.0 1.5 1.3 1.75 1.5 1.3 0.8	niinjia	0	7113	646
11281	give	E53_Imenti	-ɛjana	ɛ j a n a	7 6 7 4 7	XBYBZ	EJANA	76	76.E.V 76.J.C 76.A.V 76.N.C 76.A.V	1.5 1.75 1.3 1.75 0.8	ɛjana	0	7169	645
11379	give	E53_Tigania	-aa	a a	7 7	XZ	AA	80	80.A.V 80.A.V	1.5 0.8	aa	0	7115	656
11478	give	E53_Meruimenti	(ku)ejana	e j a n a	7 6 7 4 7	XBYBZ	EJANA	78	78.E.V 78.J.C 78.A.V 78.N.C 78.A.V	1.5 1.75 1.3 1.75 0.8	ejana	0	7169	645
11576	give	E53_Merutig	(kwa)a	a	7	X	A	79	79.A.V	1.5	a	0	7115	656
11676	give	E54_Tharaka	kunenkanira	k u n e n k a n i r a	1 7 4 7 4 1 7 4 7 5 7	AXBYMBYBYBZ	KYNENKANIRA	82	82.K.C 82.Y.V 82.N.C 82.E.V 82.N.c 82.K.C 82.A.V 82.N.C 82.I.V 82.R.C 82.A.V	2.0 1.5 1.75 1.3 1.1 1.75 1.3 1.75 1.3 1.75 0.8	kunenkanira	0	7092	646
11774	give	E541_Chuka	kubecana	k u b e c a n a	1 7 1 7 1 7 4 7	AXBYBYBZ	KYPECANA	81	81.K.C 81.Y.V 81.P.C 81.E.V 81.C.C 81.A.V 81.N.C 81.A.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	kubecana	0	7078	645
11872	give	E55_Kamba	-nɛŋganɛ	n ɛ ŋ g a n ɛ	4 7 4 1 7 4 7	AXMBYBZ	NENKANE	83	83.N.C 83.E.V 83.N.c 83.K.C 83.A.V 83.N.C 83.E.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	nɛŋganɛ	0	7092	646
11972	give	E55_Kamba_Kitu	konengane?	k o n e n g a n e	1 7 4 7 4 1 7 4 7	AXBYMBYBZ	KUNENKANE	84	84.K.C 84.U.V 84.N.C 84.E.V 84.N.c 84.K.C 84.A.V 84.N.C 84.E.V	2.0 1.5 1.75 1.3 1.1 1.75 1.3 1.75 0.8	konengane	0	7092	646
12070	give	E621B_Machame	niingya	n i i n g j a	4 7 7 4 1 6 7	AXYMBCZ	NIINKJA	85	85.N.C 85.I.V 85.I.V 85.N.c 85.K.C 85.J.C 85.A.V	2.0 1.5 1.3 1.1 1.75 1.5 0.8	niingja	0	7113	646
12170	give	E621C_Siha	enengia	e n e n g i a	7 4 7 4 1 7 7	XBYMBYZ	ENENKIA	86	86.E.V 86.N.C 86.E.V 86.N.c 86.K.C 86.I.V 86.A.V	1.5 1.75 1.3 1.1 1.75 1.3 0.8	enengia	0	7092	646
12270	give	E621D_Kibosho	ininga	i n i n g a	7 4 7 4 1 7	XBYMBZ	ININKA	87	87.I.V 87.N.C 87.I.V 87.N.c 87.K.C 87.A.V	1.5 1.75 1.3 1.1 1.75 0.8	ininga	0	7092	646
12370	give	E622C_Vunjo	ienenga	i e n e n g a	7 7 4 7 4 1 7	XYBYMBZ	IENENKA	88	88.I.V 88.E.V 88.N.C 88.E.V 88.N.c 88.K.C 88.A.V	1.5 1.3 1.75 1.3 1.1 1.75 0.8	ienenga	0	7092	646
12470	give	E623A_Kiseri	ininga	i n i n g a	7 4 7 4 1 7	XBYMBZ	ININKA	90	90.I.V 90.N.C 90.I.V 90.N.c 90.K.C 90.A.V	1.5 1.75 1.3 1.1 1.75 0.8	ininga	0	7092	646
12568	give	E623_Mkuu	(i)ɲinga	ɲ i n g a	4 7 4 1 7	AXMBZ	NINKA	89	89.N.C 89.I.V 89.N.c 89.K.C 89.A.V	2.0 1.5 1.1 1.75 0.8	ɲinga	0	7092	646
12668	give	E65_Gweno	nika	n i k a	4 7 1 7	AXBZ	NIKA	91	91.N.C 91.I.V 91.K.C 91.A.V	2.0 1.5 1.75 0.8	nika	0	7092	646
12768	give	E701_Elwana	βɛ(y)a	β ɛ a	3 7 7	AXZ	BEA	92	92.B.C 92.E.V 92.A.V	2.0 1.5 0.8	βɛa	0	7060	651
12867	give	E71A_Upper_Pokomo	ɸá	ɸ a	3 7	AX	BA	93	93.B.C 93.A.V	2.0 1.5	ɸa	0	7060	648
12967	give	E72a_Giryama	pʰa	p h a	1 3 7	ACX	PHA	94	94.P.C 94.H.C 94.A.V	2.0 1.5 1.5	pha	0	7048	648
13067	give	E73_Digo	βa	β a	3 7	AX	BA	95	95.B.C 95.A.V	2.0 1.5	βa	0	7060	648
13167	give	E74a_Dawida	kuneka	k u n e k a	1 7 4 7 1 7	AXBYBZ	KYNEKA	96	96.K.C 96.Y.V 96.N.C 96.E.V 96.K.C 96.A.V	2.0 1.5 1.75 1.3 1.75 0.8	kuneka	0	7092	646
13266	give	F22_Nyamwezi	-pa	p a	1 7	AX	PA	97	97.P.C 97.A.V	2.0 1.5	pa	0	7060	657
13364	give	F23_Sumbwa	-ha	h a	3 7	AX	HA	98	98.H.C 98.A.V	2.0 1.5	ha	0	7048	648
13463	give	F24_Kimbu	peela	p e e l a	1 7 7 5 7	AXYBZ	PEELA	99	99.P.C 99.E.V 99.E.V 99.L.C 99.A.V	2.0 1.5 1.3 1.75 0.8	peela	0	7137	649
13563	give	F25_Bungu	kukupa	k u k u p a	1 7 1 7 1 7	AXBYBZ	KYKYPA	100	100.K.C 100.Y.V 100.K.C 100.Y.V 100.P.C 100.A.V	2.0 1.5 1.75 1.3 1.75 0.8	kukupa	0	7078	650
13663	give	F31_Nyiramba	ku-peela	k u p e e l a	1 7 1 7 7 5 7	AXBYYBZ	KYPEELA	101	101.K.C 101.Y.V 101.P.C 101.E.V 101.E.V 101.L.C 101.A.V	2.0 1.5 1.75 1.3 1.3 1.75 0.8	kupeela	0	7137	649
13761	give	F32_Nyaturucha	u-fa	u f a	7 3 7	XBZ	YBA	102	102.Y.V 102.B.C 102.A.V	1.5 1.75 0.8	ufa	0	7060	650
13861	give	F32_Nyaturuwil	umufa	u m u f a	7 4 7 3 7	XBYBZ	YMYBA	103	103.Y.V 103.M.C 103.Y.V 103.B.C 103.A.V	1.5 1.75 1.3 1.75 0.8	umufa	0	7078	650
13961	give	F33_Langi	ku-hera	k u h e r a	1 7 3 7 5 7	AXBYBZ	KYHERA	104	104.K.C 104.Y.V 104.H.C 104.E.V 104.R.C 104.A.V	2.0 1.5 1.75 1.3 1.75 0.8	kuhera	0	7140	649
14061	give	G11_Gogo	-peela	p e e l a	1 7 7 5 7	AXYBZ	PEELA	105	105.P.C 105.E.V 105.E.V 105.L.C 105.A.V	2.0 1.5 1.3 1.75 0.8	peela	0	7137	649
14160	give	G12_Kagulu	-iŋʰa	i ŋ h a	7 4 3 7	XMBZ	INHA	106	106.I.V 106.N.c 106.H.C 106.A.V	1.5 1.1 1.75 0.8	iŋha	0	7142	646
14259	give	G23_Sambaa	kuinka	k u i n k a	1 7 7 4 1 7	AXYMBZ	KYINKA	107	107.K.C 107.Y.V 107.I.V 107.N.c 107.K.C 107.A.V	2.0 1.5 1.3 1.1 1.75 0.8	kuinka	0	7092	646
14359	give	G24_Bondei	ku-avya	k u a v j a	1 7 7 3 6 7	AXYBCZ	KYABJA	108	108.K.C 108.Y.V 108.A.V 108.B.C 108.J.C 108.A.V	2.0 1.5 1.3 1.75 1.5 0.8	kuavja	0	7144	658
14459	give	G32_Doe	ku-lava	k u l a v a	1 7 5 7 3 7	AXBYBZ	KYLABA	110	110.K.C 110.Y.V 110.L.C 110.A.V 110.B.C 110.A.V	2.0 1.5 1.75 1.3 1.75 0.8	kulava	0	7144	650
14559	give	G31_Zigua	inkiza	i n k i z a	7 4 1 7 3 7	XMBYBZ	INKISA	109	109.I.V 109.N.c 109.K.C 109.I.V 109.S.C 109.A.V	1.5 1.1 1.75 1.3 1.75 0.8	inkiza	0	7092	646
14659	give	G32_Kwere	kuŋha	k u ŋ h a	1 7 4 3 7	AXMBZ	KYNHA	111	111.K.C 111.Y.V 111.N.c 111.H.C 111.A.V	2.0 1.5 1.1 1.75 0.8	kuŋha	0	7142	650
14759	give	G33_Zaramo	ngwelela	n g w e l e l a	4 1 6 7 5 7 5 7	ACCYBYBZ	NKWELELA	112	112.N.C 112.K.C 112.W.C 112.E.V 112.L.C 112.E.V 112.L.C 112.A.V	2.0 1.5 1.5 1.3 1.75 1.3 1.75 0.8	ngwelela	0	7148	649
14858	give	G34_Nguungulu	kw-inkha	k w i n k h a	1 6 7 4 1 3 7	ACXMBCZ	KWINKHA	113	113.K.C 113.W.C 113.I.V 113.N.c 113.K.C 113.H.C 113.A.V	2.0 1.5 1.5 1.1 1.75 1.5 0.8	kwinkha	0	7142	646
14958	give	G36_Kami	kw-iŋha	k w i ŋ h a	1 6 7 4 3 7	ACXMBZ	KWINHA	114	114.K.C 114.W.C 114.I.V 114.N.c 114.H.C 114.A.V	2.0 1.5 1.5 1.1 1.75 0.8	kwiŋha	0	7142	646
15057	give	G37_Kutu	-gwelela	g w e l e l a	1 6 7 5 7 5 7	ACXBYBZ	KWELELA	115	115.K.C 115.W.C 115.E.V 115.L.C 115.E.V 115.L.C 115.A.V	2.0 1.5 1.5 1.75 1.3 1.75 0.8	gwelela	0	7148	649
15157	give	G39_Saghala	-háwa	h a w a	3 7 6 7	AXBZ	HAWA	116	116.H.C 116.A.V 116.W.C 116.A.V	2.0 1.5 1.75 0.8	hawa	0	7093	648
15256	give	G401_Mwani	pa	p a	1 7	AX	PA	117	117.P.C 117.A.V	2.0 1.5	pa	0	7060	648
15354	give	G41_Bajuni	pa	p a	1 7	AX	PA	118	118.P.C 118.A.V	2.0 1.5	pa	0	7060	648
15450	give	G42_Swahili	pa	p a	1 7	AX	PA	119	119.P.C 119.A.V	2.0 1.5	pa	0	7060	648
15550	give	G42a_Amu	pa	p a	1 7	AX	PA	120	120.P.C 120.A.V	2.0 1.5	pa	0	7060	648
15648	give	G42d_Unguja	pa	p a	1 7	AX	PA	121	121.P.C 121.A.V	2.0 1.5	pa	0	7060	648
15746	give	G44a_Ngazija	-níka	n i k a	4 7 1 7	AXBZ	NIKA	122	122.N.C 122.I.V 122.K.C 122.A.V	2.0 1.5 1.75 0.8	nika	0	7092	646
15846	give	G44b_Ndzwani	-va	v a	3 7	AX	BA	123	123.B.C 123.A.V	2.0 1.5	va	0	7060	648
15944	give	G52_Ndamba	ngupa	n g u p a	4 1 7 1 7	ACYBZ	NKYPA	124	124.N.C 124.K.C 124.Y.V 124.P.C 124.A.V	2.0 1.5 1.3 1.75 0.8	ngupa	0	7078	650
16044	give	G61_Sangu	kipela	k i p e l a	1 7 1 7 5 7	AXBYBZ	KIPELA	125	125.K.C 125.I.V 125.P.C 125.E.V 125.L.C 125.A.V	2.0 1.5 1.75 1.3 1.75 0.8	kipela	0	7137	649
16144	give	G62_Hehe	(uku)tawula	t a w u l a	1 7 6 7 5 7	AXBYBZ	TAWYLA	126	126.T.C 126.A.V 126.W.C 126.Y.V 126.L.C 126.A.V	2.0 1.5 1.75 1.3 1.75 0.8	tawula	0	7162	659
16243	give	G63_Bena	(ku)peela	p e e l a	1 7 7 5 7	AXYBZ	PEELA	127	127.P.C 127.E.V 127.E.V 127.L.C 127.A.V	2.0 1.5 1.3 1.75 0.8	peela	0	7137	649
16343	give	G64_Pangwa	(khu)pela	p e l a	1 7 5 7	AXBZ	PELA	128	128.P.C 128.E.V 128.L.C 128.A.V	2.0 1.5 1.75 0.8	pela	0	7137	649
16442	give	G65_Kinga	ukumpa	u k u m p a	7 1 7 4 1 7	XBYMBZ	YKYMPA	129	129.Y.V 129.K.C 129.Y.V 129.M.c 129.P.C 129.A.V	1.5 1.75 1.3 1.1 1.75 0.8	ukumpa	0	7078	650
16540	give	G66_Wanji	(ku)pela	p e l a	1 7 5 7	AXBZ	PELA	130	130.P.C 130.E.V 130.L.C 130.A.V	2.0 1.5 1.75 0.8	pela	0	7137	649
16640	give	M11_Pimbwe	ukupa	u k u p a	7 1 7 1 7	XBYBZ	YKYPA	167	167.Y.V 167.K.C 167.Y.V 167.P.C 167.A.V	1.5 1.75 1.3 1.75 0.8	ukupa	0	7078	650
16740	give	M12_Lungwa	ukupa	u k u p a	7 1 7 1 7	XBYBZ	YKYPA	168	168.Y.V 168.K.C 168.Y.V 168.P.C 168.A.V	1.5 1.75 1.3 1.75 0.8	ukupa	0	7078	650
16840	give	M13_Fipa	ukupele	u k u p e l e	7 1 7 1 7 5 7	XBYBYBZ	YKYPELE	169	169.Y.V 169.K.C 169.Y.V 169.P.C 169.E.V 169.L.C 169.E.V	1.5 1.75 1.3 1.75 1.3 1.75 0.8	ukupele	0	7137	649
16940	give	M14_Rungu	pela	p e l a	1 7 5 7	AXBZ	PELA	170	170.P.C 170.E.V 170.L.C 170.A.V	2.0 1.5 1.75 0.8	pela	0	7137	649
17040	give	M15_Mambwe	ukupela	u k u p e l a	7 1 7 1 7 5 7	XBYBYBZ	YKYPELA	171	171.Y.V 171.K.C 171.Y.V 171.P.C 171.E.V 171.L.C 171.A.V	1.5 1.75 1.3 1.75 1.3 1.75 0.8	ukupela	0	7137	649
17140	give	M21_Ndali	kupa	k u p a	1 7 1 7	AXBZ	KYPA	172	172.K.C 172.Y.V 172.P.C 172.A.V	2.0 1.5 1.75 0.8	kupa	0	7078	650
17240	give	M21_Wanda	(uku)pa	p a	1 7	AX	PA	173	173.P.C 173.A.V	2.0 1.5	pa	0	7060	648
17340	give	M22_Namwanga	u-kupa	u k u p a	7 1 7 1 7	XBYBZ	YKYPA	174	174.Y.V 174.K.C 174.Y.V 174.P.C 174.A.V	1.5 1.75 1.3 1.75 0.8	ukupa	0	7078	650
17440	give	M23_Nyiha	kupa	k u p a	1 7 1 7	AXBZ	KYPA	175	175.K.C 175.Y.V 175.P.C 175.A.V	2.0 1.5 1.75 0.8	kupa	0	7078	650
17540	give	M24_Malila	kupa	k u p a	1 7 1 7	AXBZ	KYPA	176	176.K.C 176.Y.V 176.P.C 176.A.V	2.0 1.5 1.75 0.8	kupa	0	7078	650
17640	give	M25_Safwa	apele	a p e l e	7 1 7 5 7	XBYBZ	APELE	177	177.A.V 177.P.C 177.E.V 177.L.C 177.E.V	1.5 1.75 1.3 1.75 0.8	apele	0	7137	649
17740	give	M28_Lambya	kupa	k u p a	1 7 1 7	AXBZ	KYPA	178	178.K.C 178.Y.V 178.P.C 178.A.V	2.0 1.5 1.75 0.8	kupa	0	7078	650
17840	give	M31_Nyakyusa	ukupa	u k u p a	7 1 7 1 7	XBYBZ	YKYPA	179	179.Y.V 179.K.C 179.Y.V 179.P.C 179.A.V	1.5 1.75 1.3 1.75 0.8	ukupa	0	7078	650
17939	give	N11_Manda	kupela	k u p e l a	1 7 1 7 5 7	AXBYBZ	KYPELA	180	180.K.C 180.Y.V 180.P.C 180.E.V 180.L.C 180.A.V	2.0 1.5 1.75 1.3 1.75 0.8	kupela	0	7137	649
18039	give	N12_Ngoni	(ku)pela	p e l a	1 7 5 7	AXBZ	PELA	181	181.P.C 181.E.V 181.L.C 181.A.V	2.0 1.5 1.75 0.8	pela	0	7137	649
18139	give	N13_Matengo	ku-pɩkɩ	k u p ɪ k ɪ	1 7 1 7 1 7	AXBYBZ	KYPIKI	182	182.K.C 182.Y.V 182.P.C 182.I.V 182.K.C 182.I.V	2.0 1.5 1.75 1.3 1.75 0.8	kupɪkɪ	0	7078	650
18239	give	N14_Mpoto	kupeke	k u p e k e	1 7 1 7 1 7	AXBYBZ	KYPEKE	183	183.K.C 183.Y.V 183.P.C 183.E.V 183.K.C 183.E.V	2.0 1.5 1.75 1.3 1.75 0.8	kupeke	0	7078	647
18338	give	N31_Chewa	patsa/peleka	p a ts a	1 7 2 7	AXBZ	PACA	184	184.P.C 184.A.V 184.C.C 184.A.V	2.0 1.5 1.75 0.8	patsa	0	7040	648
18438	give	P11_Ndengeleko	mbaya	m b a j a	4 1 7 6 7	ACYBZ	MPAJA	185	185.M.C 185.P.C 185.A.V 185.J.C 185.A.V	2.0 1.5 1.3 1.75 0.8	mbaja	0	7056	649
18535	give	P12_Rufiji	mpai	m p a i	4 1 7 7	ACYZ	MPAI	186	186.M.C 186.P.C 186.A.V 186.I.V	2.0 1.5 1.3 0.8	mpai	0	7040	648
18635	give	P13_Matumbi	peya	p e j a	1 7 6 7	AXBZ	PEJA	187	187.P.C 187.E.V 187.J.C 187.A.V	2.0 1.5 1.75 0.8	peja	0	7056	649
18734	give	P14_Ngindo	ku-pee	k u p e e	1 7 1 7 7	AXBYZ	KYPEE	188	188.K.C 188.Y.V 188.P.C 188.E.V 188.E.V	2.0 1.5 1.75 1.3 0.8	kupee	0	7078	650
18833	give	P15_Mbunga	-gaila	g a i l a	1 7 7 5 7	AXYBZ	KAILA	189	189.K.C 189.A.V 189.I.V 189.L.C 189.A.V	2.0 1.5 1.3 1.75 0.8	gaila	0	7137	649
18932	give	P21_Yao	ku-lagusya	k u l a g u s j a	1 7 5 7 1 7 3 6 7	AXBYBYBCZ	KYLAKYSJA	190	190.K.C 190.Y.V 190.L.C 190.A.V 190.K.C 190.Y.V 190.S.C 190.J.C 190.A.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 1.5 0.8	kulagusja	0	7226	658
19032	give	P22_Mwera	kwapa	k w a p a	1 6 7 1 7	ACXBZ	KWAPA	191	191.K.C 191.W.C 191.A.V 191.P.C 191.A.V	2.0 1.5 1.5 1.75 0.8	kwapa	0	7078	650
19131	give	P23_Simakonde	ku-humya	k u h u m j a	1 7 3 7 4 6 7	AXBYBCZ	KYHYMJA	192	192.K.C 192.Y.V 192.H.C 192.Y.V 192.M.C 192.J.C 192.A.V	2.0 1.5 1.75 1.3 1.75 1.5 0.8	kuhumja	0	7140	645
19230	give	P25_Mabia	ku-mupa	k u m u p a	1 7 4 7 1 7	AXBYBZ	KYMYPA	193	193.K.C 193.Y.V 193.M.C 193.Y.V 193.P.C 193.A.V	2.0 1.5 1.75 1.3 1.75 0.8	kumupa	0	7078	650
19330	give	P31_Emakhua	u-váha	u v a h a	7 3 7 3 7	XBYBZ	YBAHA	194	194.Y.V 194.B.C 194.A.V 194.H.C 194.A.V	1.5 1.75 1.3 1.75 0.8	uvaha	0	7060	651
19429	give	S11_Shona	-pá	p a	1 7	AX	PA	195	195.P.C 195.A.V	2.0 1.5	pa	0	7060	648
19529	give	S21_Venda	-fha	f h a	3 3 7	ACZ	BHA	196	196.B.C 196.H.C 196.A.V	2.0 1.5 0.8	fha	0	7048	648
19627	give	S41_Xhosa	uku-pha	u k u p h a	7 1 7 1 3 7	XBYBCZ	YKYPHA	197	197.Y.V 197.K.C 197.Y.V 197.P.C 197.H.C 197.A.V	1.5 1.75 1.3 1.75 1.5 0.8	ukupha	0	7078	650
19727	give	S42_Zulu	uku-phá	u k u p h a	7 1 7 1 3 7	XBYBCZ	YKYPHA	198	198.Y.V 198.K.C 198.Y.V 198.P.C 198.H.C 198.A.V	1.5 1.75 1.3 1.75 1.5 0.8	ukupha	0	7078	650
19827	give	S44_Ndebele	-pha	p h a	1 3 7	ACX	PHA	199	199.P.C 199.H.C 199.A.V	2.0 1.5 1.5	pha	0	7048	648
19927	give	S53_Tsonga	-há	h a	3 7	AX	HA	200	200.H.C 200.A.V	2.0 1.5	ha	0	7048	648
#
38	goat	Tiv_Tivoid	iv̱o	i v o	7 3 7	XBZ	IBU	201	201.I.V 201.B.C 201.U.V	1.5 1.75 0.8	ivo	0	7424	674
137	goat	A11_Londo	m-bódì	m b o d i	4 1 7 1 7	ACYBZ	MPUTI	1	1.M.C 1.P.C 1.U.V 1.T.C 1.I.V	2.0 1.5 1.3 1.75 0.8	mbodi	0	7309	660
237	goat	A121_Mbonge	mboli	m b o l i	4 1 7 5 7	ACYBZ	MPULI	2	2.M.C 2.P.C 2.U.V 2.L.C 2.I.V	2.0 1.5 1.3 1.75 0.8	mboli	0	7309	660
337	goat	A122_Bakundu	mbóḷì	m b o ɾ i	4 1 7 5 7	ACYBZ	MPURI	3	3.M.C 3.P.C 3.U.V 3.R.C 3.I.V	2.0 1.5 1.3 1.75 0.8	mboɾi	0	7309	660
437	goat	A141_Lefo	mból	m b o l	4 1 7 5	ACYN	MPUL	4	4.M.C 4.P.C 4.U.V 4.L.c	2.0 1.5 1.3 0.8	mbol	0	7309	660
537	goat	A15A_Mbuu	mbólˀ	m b o l ʔ	4 1 7 5 1	ACYLN	MPULH	6	6.M.C 6.P.C 6.U.V 6.L.c 6.H.c	2.0 1.5 1.3 1.1 0.8	mbolʔ	0	7309	660
637	goat	A15B_Mienge_NW_Manenguba	mbʱwɔ́ˀ	m bʱ w ɔ ʔ	4 1 6 7 1	ACCYN	MPWUH	7	7.M.C 7.P.C 7.W.C 7.U.V 7.H.c	2.0 1.5 1.5 1.3 0.8	mbʱwɔʔ	0	7233	660
737	goat	A15C_Elung_Central_Manenguba	mbɘ́ˀ	m b ɘ ʔ	4 1 7 1	ACYN	MPEH	9	9.M.C 9.P.C 9.E.V 9.H.c	2.0 1.5 1.3 0.8	mbɘʔ	0	7309	660
836	goat	A15C_Akossi	mbód˺	m b o d	4 1 7 1	ACYN	MPUT	8	8.M.C 8.P.C 8.U.V 8.T.c	2.0 1.5 1.3 0.8	mbod	0	7309	660
936	goat	A15C_Mkaa	mbód˺	m b o d	4 1 7 1	ACYN	MPUT	10	10.M.C 10.P.C 10.U.V 10.T.c	2.0 1.5 1.3 0.8	mbod	0	7309	660
1036	goat	A151_Nkongho	mbúˀ	m b u ʔ	4 1 7 1	ACYN	MPYH	5	5.M.C 5.P.C 5.Y.V 5.H.c	2.0 1.5 1.3 0.8	mbuʔ	0	7309	660
1136	goat	A24_Duala	mbódi	m b o d i	4 1 7 1 7	ACYBZ	MPUTI	11	11.M.C 11.P.C 11.U.V 11.T.C 11.I.V	2.0 1.5 1.3 1.75 0.8	mbodi	0	7309	660
1235	goat	A43a_Basaa	kɛmbɛ	k ɛ m b ɛ	1 7 4 1 7	AXMBZ	KEMPE	12	12.K.C 12.E.V 12.M.c 12.P.C 12.E.V	2.0 1.5 1.1 1.75 0.8	kɛmbɛ	0	7238	661
1335	goat	A62A_Nukalonge	m̀bûɲ	m b u ɲ	4 1 7 4	ACYN	MPYN	14	14.M.C 14.P.C 14.Y.V 14.N.c	2.0 1.5 1.3 0.8	mbuɲ	0	7329	660
1434	goat	A622_Nugunu	m-bwá	m b w a	4 1 6 7	ACCZ	MPWA	13	13.M.C 13.P.C 13.W.C 13.A.V	2.0 1.5 1.5 0.8	mbwa	0	7233	662
1534	goat	A63_Mangisa	m̀-bòn	m b o n	4 1 7 4	ACYN	MPUN	15	15.M.C 15.P.C 15.U.V 15.N.c	2.0 1.5 1.3 0.8	mbon	0	7329	660
1634	goat	A71_Eton	kábdì	k a b d i	1 7 1 1 7	AXMBZ	KAPTI	16	16.K.C 16.A.V 16.P.c 16.T.C 16.I.V	2.0 1.5 1.1 1.75 0.8	kabdi	0	7242	663
1731	goat	A72a_Ewondo	kábat	k a b a t	1 7 1 7 1	AXBYN	KAPAT	17	17.K.C 17.A.V 17.P.C 17.A.V 17.T.c	2.0 1.5 1.75 1.3 0.8	kabat	0	7242	664
1831	goat	A75a_Fang_Bitam	kaban	k a b a n	1 7 1 7 4	AXBYN	KAPAN	18	18.K.C 18.A.V 18.P.C 18.A.V 18.N.c	2.0 1.5 1.75 1.3 0.8	kaban	0	7242	664
2029	goat	A803_Shiwa	tɔɔ	t ɔ ɔ	1 7 7	AXZ	TUU	20	20.T.C 20.U.V 20.U.V	2.0 1.5 0.8	tɔɔ	0	7245	665
2127	goat	A832_Bekol	tóòb/bètóòb	t o o b	1 7 7 1	AXYN	TUUP	21	21.T.C 21.U.V 21.U.V 21.P.c	2.0 1.5 1.3 0.8	toob	0	7245	665
2423	goat	A85b_Bekwil_Mv	taw	t a w	1 7 6	AXN	TAW	24	24.T.C 24.A.V 24.W.c	2.0 1.5 0.8	taw	0	7247	665
2522	goat	A86c_Mpiemo	tàà	t a a	1 7 7	AXZ	TAA	25	25.T.C 25.A.V 25.A.V	2.0 1.5 0.8	taa	0	7245	666
2620	goat	A91_Kwakum	kì-tàw	k i t a w	1 7 1 7 6	AXBYN	KITAW	26	26.K.C 26.I.V 26.T.C 26.A.V 26.W.c	2.0 1.5 1.75 1.3 0.8	kitaw	0	7247	667
2719	goat	B11a_Mpongwe	mboni	m b o n i	4 1 7 4 7	ACYBZ	MPUNI	27	27.M.C 27.P.C 27.U.V 27.N.C 27.I.V	2.0 1.5 1.3 1.75 0.8	mboni	0	7329	660
