ID	CONCEPT	DOCULECT	VALUE	TOKENS	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	SCAID	ALIGNMENT
9062	goat	NMAAbar1	ɪ̀bwɪ̌ / íbwɪ́	ɪ.¹/ɪ b w ɪ.¹⁵/ɪ	7 1 6 7	XBCZ	IPWI	39	39.I.V 39.P.C 39.W.C 39.I.V	1.5 1.75 1.5 0.8	ɪ.¹/ɪbwɪ.¹⁵/ɪ	0	1310	ɪ.¹/ɪ b w ɪ.¹⁵/ɪ
9063	goat	NACAbar2	ɪ̀bwɪ́ / íbwɪ́	ɪ.¹/ɪ b w ɪ.⁵/ɪ	7 1 6 7	XBCZ	IPWI	30	30.I.V 30.P.C 30.W.C 30.I.V	1.5 1.75 1.5 0.8	ɪ.¹/ɪbwɪ.⁵/ɪ	0	1310	ɪ.¹/ɪ b w ɪ.⁵/ɪ
9064	goat	NEMAjumbu9	bʷə̀~bʷóə̀ / bwə́yə̄~bwə́lə́kə̄~kə̀bʷə́lə́	bʷ ə.¹/ə	1 7	AX	PE	35	35.P.C 35.E.V	2.0 1.5	bʷə.¹/ə	0	1310	- bʷ - ə.¹/ə
9065	goat	NVIAjumbu1	bwò~bwə̌ / kə̀bwə́lə́	b w o.¹/o	1 6 7	ACX	PWU	45	45.P.C 45.W.C 45.U.V	2.0 1.5 1.5	bwo.¹/o	0	1310	- b w o.¹/o
9066	goat	KMNAjumbu2	bwòː / kə̀bwólə́	b w oː.¹/oː	1 6 7	ACX	PWU	24	24.P.C 24.W.C 24.U.V	2.0 1.5 1.5	bwoː.¹/oː	0	1310	- b w oː.¹/oː
9067	goat	KDCAjumbu10	bʷə̀ / kə́bʷólə́	bʷ ə.¹/ə	1 7	AX	PE	18	18.P.C 18.E.V	2.0 1.5	bʷə.¹/ə	0	1310	- bʷ - ə.¹/ə
9068	goat	ENBBiya1	ɪ̀bʷɪ̌ / ɪ̀bʷɪ́	ɪ.¹/ɪ bʷ ɪ.¹⁵/ɪ	7 1 7	XBZ	IPI	12	12.I.V 12.P.C 12.I.V	1.5 1.75 0.8	ɪ.¹/ɪbʷɪ.¹⁵/ɪ	0	1310	ɪ.¹/ɪ bʷ - ɪ.¹⁵/ɪ
9069	goat	ICNBiya2	ɪ̀bʷɪ́ / ɪ́bʷɪ́	ɪ.¹/ɪ bʷ ɪ.⁵/ɪ	7 1 7	XBZ	IPI	13	13.I.V 13.P.C 13.I.V	1.5 1.75 0.8	ɪ.¹/ɪbʷɪ.⁵/ɪ	0	1310	ɪ.¹/ɪ bʷ - ɪ.⁵/ɪ
9070	goat	NNBBuu3	dʒʊ̌ː / kə̀dʒʊ̌ːtə́ ~ dʒʊ́	dʒ ʊː.¹⁵/ʊː	1 7	AX	TY	42	42.T.C 42.Y.V	2.0 1.5	dʒʊː.¹⁵/ʊː	0	1313	dʒ - ʊː.¹⁵/ʊː
9071	goat	MNJBuu4	dʒʊ̌ː / kə̀dʒʊ́ːtə́	dʒ ʊː.¹⁵/ʊː	1 7	AX	TY	28	28.T.C 28.Y.V	2.0 1.5	dʒʊː.¹⁵/ʊː	0	1313	dʒ - ʊː.¹⁵/ʊː
9072	goat	KEMBuu1	dʒʊ̌ː / kə́dʒʊ́ːtə́	dʒ ʊː.¹⁵/ʊː	1 7	AX	TY	20	20.T.C 20.Y.V	2.0 1.5	dʒʊː.¹⁵/ʊː	0	1313	dʒ - ʊː.¹⁵/ʊː
9073	goat	KCYBuu2	dʒʊ̌ː / ə̀dʒʊ̌ː~ə́dʒʊ́-dʒʊ	dʒ ʊː.¹⁵/ʊː	1 7	AX	TY	17	17.T.C 17.Y.V	2.0 1.5	dʒʊː.¹⁵/ʊː	0	1313	dʒ - ʊː.¹⁵/ʊː
9074	goat	KHKFang12	dzū / dzú	d z u.³/u	1 3 7	ACX	TSY	22	22.T.C 22.S.C 22.Y.V	2.0 1.5 1.5	dzu.³/u	0	1313	d z u.³/u
9075	goat	DPNFang13	dzū / dzú	d z u.³/u	1 3 7	ACX	TSY	10	10.T.C 10.S.C 10.Y.V	2.0 1.5 1.5	dzu.³/u	0	1313	d z u.³/u
9076	goat	KJSFang2	dzū / dzú (9 / 10  kū 7)	d z u.³/u	1 3 7	ACX	TSY	23	23.T.C 23.S.C 23.Y.V	2.0 1.5 1.5	dzu.³/u	0	1313	d z u.³/u
9077	goat	JGYKoshin3	mə̀ / mə́	m ə.¹/ə	4 7	AX	ME	14	14.M.C 14.E.V	2.0 1.5	mə.¹/ə	0	1322	m ə.¹/ə
9078	goat	TELKoshin4	mə̄ / mɛ́ ~ mə́	m ə.³/ə	4 7	AX	ME	46	46.M.C 46.E.V	2.0 1.5	mə.³/ə	0	1322	m ə.³/ə
9079	goat	MRYKoshin2	mə̄ / ø	m ə.³/ə	4 7	AX	ME	29	29.M.C 29.E.V	2.0 1.5	mə.³/ə	0	1322	m ə.³/ə
9080	goat	KCSKung3	βə́ / sə̀βə̂	β ə.⁵/ə	3 7	AX	BE	16	16.B.C 16.E.V	2.0 1.5	βə.⁵/ə	0	1324	β ə.⁵/ə
9081	goat	NJSKung4	βə̄ / sə̀βə᷇ː	β ə.³/ə	3 7	AX	BE	38	38.B.C 38.E.V	2.0 1.5	βə.³/ə	0	1324	β ə.³/ə
9082	goat	NMNMundabli3	dʒǔ / dʒú	dʒ u.⁵/u	1 7	AX	TY	40	40.T.C 40.Y.V	2.0 1.5	dʒu.⁵/u	0	1313	dʒ - u.⁵/u
9083	goat	CENMundabli2	dʒǔː / dʒú	dʒ uː.¹⁵/uː	1 7	AX	TY	8	8.T.C 8.Y.V	2.0 1.5	dʒuː.¹⁵/uː	0	1313	dʒ - uː.¹⁵/uː
9084	goat	LFNMundabli1	dʒǔ ~ dʒǔː / dʒúyə̄ ~ dʒúː	dʒ u.⁵/u	1 7	AX	TY	25	25.T.C 25.Y.V	2.0 1.5	dʒu.⁵/u	0	1313	dʒ - u.⁵/u
9085	goat	NINMundabli4	dʒǔː / dʒúyə́	dʒ uː.¹⁵/uː	1 7	AX	TY	37	37.T.C 37.Y.V	2.0 1.5	dʒuː.¹⁵/uː	0	1313	dʒ - uː.¹⁵/uː
9086	goat	NGTMunken3	ɪ̀bɪ́ / kɪ́bɪ́ːlə́~ɪ́bɪ́ːlə́	ɪ.¹/ɪ b ɪ.⁵/ɪ	7 1 7	XBZ	IPI	36	36.I.V 36.P.C 36.I.V	1.5 1.75 0.8	ɪ.¹/ɪbɪ.⁵/ɪ	0	1310	ɪ.¹/ɪ b - ɪ.⁵/ɪ
9087	goat	NUNMunken4	ɪ̀bě / ɪ́bé	ɪ.¹/ɪ b e.¹⁵/e	7 1 7	XBZ	IPE	43	43.I.V 43.P.C 43.E.V	1.5 1.75 0.8	ɪ.¹/ɪbe.¹⁵/e	0	1310	ɪ.¹/ɪ b - e.¹⁵/e
9088	goat	NEAMunken1	ɪ̀bè / ɪ́bé	ɪ.¹/ɪ b e.¹/e	7 1 7	XBZ	IPE	34	34.I.V 34.P.C 34.E.V	1.5 1.75 0.8	ɪ.¹/ɪbe.¹/e	0	1310	ɪ.¹/ɪ b - e.¹/e
9089	goat	TNTMunken2	ìbɪ́ ~ɪ̀bí  / ɪ́bé~ɪ́bɪ́~ ìbi̋	i.¹/i b ɪ.⁵/ɪ	7 1 7	XBZ	IPI	47	47.I.V 47.P.C 47.I.V	1.5 1.75 0.8	i.¹/ibɪ.⁵/ɪ	0	1310	i.¹/i b - ɪ.⁵/ɪ
9090	goat	MCANgun3	ɪ̀bʷɪ̌ː / ɪ́bʷɪ́	ɪ.¹/ɪ bʷ ɪː.¹⁵/ɪː	7 1 7	XBZ	IPI	26	26.I.V 26.P.C 26.I.V	1.5 1.75 0.8	ɪ.¹/ɪbʷɪː.¹⁵/ɪː	0	1310	ɪ.¹/ɪ bʷ - ɪː.¹⁵/ɪː
9091	goat	KBMNgun4	ɪ̀bʷɪ́ / ɪ̄bʷɪ́~kə̀bʷɪ́lɪ́	ɪ.¹/ɪ bʷ ɪ.⁵/ɪ	7 1 7	XBZ	IPI	15	15.I.V 15.P.C 15.I.V	1.5 1.75 0.8	ɪ.¹/ɪbʷɪ.⁵/ɪ	0	1310	ɪ.¹/ɪ bʷ - ɪ.⁵/ɪ
9092	goat	WCANgun1	ɪ̀bwɪ́ / ɪ́bwɪ́	ɪ.¹/ɪ b w ɪ.⁵/ɪ	7 1 6 7	XBCZ	IPWI	48	48.I.V 48.P.C 48.W.C 48.I.V	1.5 1.75 1.5 0.8	ɪ.¹/ɪbwɪ.⁵/ɪ	0	1310	ɪ.¹/ɪ b w ɪ.⁵/ɪ
9093	goat	AOMNgun2	ɪ̀bwɪ́ / ɪ́wɪ́l	ɪ.¹/ɪ b w ɪ.⁵/ɪ	7 1 6 7	XBCZ	IPWI	3	3.I.V 3.P.C 3.W.C 3.I.V	1.5 1.75 1.5 0.8	ɪ.¹/ɪbwɪ.⁵/ɪ	0	1310	ɪ.¹/ɪ b w ɪ.⁵/ɪ
9094	goat	APBMumfu1	dʒʊ̌ / dʒʊ́yə́	dʒ ʊ.¹⁵/ʊ	1 7	AX	TY	4	4.T.C 4.Y.V	2.0 1.5	dʒʊ.¹⁵/ʊ	0	1313	dʒ - ʊ.¹⁵/ʊ
9095	goat	DNMMumfu2	dʒʊ̌ː / dʒʊ́yə́	dʒ ʊː.¹⁵/ʊː	1 7	AX	TY	9	9.T.C 9.Y.V	2.0 1.5	dʒʊː.¹⁵/ʊː	0	1313	dʒ - ʊː.¹⁵/ʊː
9096	goat	BKBMashi2	bǐː / bí	b iː.¹⁵/iː	1 7	AX	PI	6	6.P.C 6.I.V	2.0 1.5	biː.¹⁵/iː	0	1310	- b - iː.¹⁵/iː
9097	goat	KFKMashi1	bǐː / bíː	b iː.¹⁵/iː	1 7	AX	PI	21	21.P.C 21.I.V	2.0 1.5	biː.¹⁵/iː	0	1310	- b - iː.¹⁵/iː
9098	goat	ABSMissong1	ɪ̀bwʊ̌ː / ɪ̀bwʊ́	ɪ.¹/ɪ b w ʊː.¹⁵/ʊː	7 1 6 7	XBCZ	IPWY	1	1.I.V 1.P.C 1.W.C 1.Y.V	1.5 1.75 1.5 0.8	ɪ.¹/ɪbwʊː.¹⁵/ʊː	0	1310	ɪ.¹/ɪ b w ʊː.¹⁵/ʊː
9099	goat	AGAMissong2	ɪ̀bǔː / ɪ́búːyī	ɪ.¹/ɪ b uː.¹⁵/uː	7 1 7	XBZ	IPY	2	2.I.V 2.P.C 2.Y.V	1.5 1.75 0.8	ɪ.¹/ɪbuː.¹⁵/uː	0	1310	ɪ.¹/ɪ b - uː.¹⁵/uː
15353	goat	NCCMumfu4	dʒʊ̌ː / dʒʊ́	dʒ ʊː.¹⁵/ʊː	1 7	AX	TY	31	31.T.C 31.Y.V	2.0 1.5	dʒʊː.¹⁵/ʊː	0	1313	dʒ - ʊː.¹⁵/ʊː
15354	goat	MEAMumfu3	dʒʊ̄ / dʒʊ́	dʒ ʊ.³/ʊ	1 7	AX	TY	27	27.T.C 27.Y.V	2.0 1.5	dʒʊ.³/ʊ	0	1313	dʒ - ʊ.³/ʊ
15805	goat	NMSMissong4	ɪ̀bǔː / ɪ́búː	ɪ.¹/ɪ b uː.¹⁵/uː	7 1 7	XBZ	IPY	41	41.I.V 41.P.C 41.Y.V	1.5 1.75 0.8	ɪ.¹/ɪbuː.¹⁵/uː	0	1310	ɪ.¹/ɪ b - uː.¹⁵/uː
15806	goat	NDNMissong5	ɪ̀bʷǔː / ɪ̀bʷú	ɪ.¹/ɪ bʷ uː.¹⁵/uː	7 1 7	XBZ	IPY	33	33.I.V 33.P.C 33.Y.V	1.5 1.75 0.8	ɪ.¹/ɪbʷuː.¹⁵/uː	0	1310	ɪ.¹/ɪ bʷ - uː.¹⁵/uː
16255	goat	BAAMashi4	bǐː / bìːjə́	b iː.¹⁵/iː	1 7	AX	PI	5	5.P.C 5.I.V	2.0 1.5	biː.¹⁵/iː	0	1310	- b - iː.¹⁵/iː
16256	goat	NCMMashi5	bǐː / bí	b iː.¹⁵/iː	1 7	AX	PI	32	32.P.C 32.I.V	2.0 1.5	biː.¹⁵/iː	0	1310	- b - iː.¹⁵/iː
6025	gong	NVBAbar7	ɪ̀jâŋ /ɪ̀jáŋàkì	ɪ.¹/ɪ j a.⁵¹/a ŋ	7 6 7 4	XBYN	IJAN	44	44.I.V 44.J.C 44.A.V 44.N.c	1.5 1.75 1.3 0.8	ɪ.¹/ɪja.⁵¹/aŋ	0	1327	ɪ.¹/ɪ j a.⁵¹/a ŋ - - -
6026	gong	ECLAbar8	ɪ̀yàŋ /yáŋà	ɪ.¹/ɪ j a.¹/a ŋ	7 6 7 4	XBYN	IJAN	11	11.I.V 11.J.C 11.A.V 11.N.c	1.5 1.75 1.3 0.8	ɪ.¹/ɪja.¹/aŋ	0	1327	ɪ.¹/ɪ j a.¹/a ŋ - - -
6027	gong	NMAAbar1	ìyâŋ / kìyàŋò	i.¹/i j a.⁵¹/a ŋ	7 6 7 4	XBYN	IJAN	39	39.I.V 39.J.C 39.A.V 39.N.c	1.5 1.75 1.3 0.8	i.¹/ija.⁵¹/aŋ	0	1327	i.¹/i j a.⁵¹/a ŋ - - -
6028	gong	NACAbar2	ìyâŋ / mə̀nyáŋō	i.¹/i j a.⁵¹/a ŋ	7 6 7 4	XBYN	IJAN	30	30.I.V 30.J.C 30.A.V 30.N.c	1.5 1.75 1.3 0.8	i.¹/ija.⁵¹/aŋ	0	1327	i.¹/i j a.⁵¹/a ŋ - - -
6029	gong	NEMAjumbu9	fə̀ⁿgə̀m / m̀ⁿgə̀m	f ə.¹/ə n g ə.³/ə m	3 7 4 1 7 4	AXMBYN	BENKEM	35	35.B.C 35.E.V 35.N.c 35.K.C 35.E.V 35.M.c	2.0 1.5 1.1 1.75 1.3 0.8	fə.¹/əngə.³/əm	0	1328	f ə.¹/ə n g ə.³/ə m - -
6030	gong	NVIAjumbu1	ŋgə̀m~fə̀ŋgə̀m / ə́mŋgə̀m~àŋgə̀m	ŋ g ə.³/ə m	4 1 7 4	ACYN	NKEM	45	45.N.C 45.K.C 45.E.V 45.M.c	2.0 1.5 1.3 0.8	ŋgə.³/əm	0	1328	- - ŋ g ə.³/ə m - -
6031	gong	KMNAjumbu2	fə̀ŋgə̀m / m̀ŋgə̀m	f ə.¹/ə ŋ g ə.³/ə m	3 7 4 1 7 4	AXMBYN	BENKEM	24	24.B.C 24.E.V 24.N.c 24.K.C 24.E.V 24.M.c	2.0 1.5 1.1 1.75 1.3 0.8	fə.¹/əŋgə.³/əm	0	1328	f ə.¹/ə ŋ g ə.³/ə m - -
6032	gong	KDCAjumbu10	fə̀ⁿgə̀m / m̩̀ⁿgə̀m	f ə.¹/ə n g ə.³/ə m	3 7 4 1 7 4	AXMBYN	BENKEM	18	18.B.C 18.E.V 18.N.c 18.K.C 18.E.V 18.M.c	2.0 1.5 1.1 1.75 1.3 0.8	fə.¹/əngə.³/əm	0	1328	f ə.¹/ə n g ə.³/ə m - -
6033	gong	ENBBiya1	ɪ̀jɔ́ŋ / kə̀jɔ̀ŋ	ɪ.¹/ɪ j ɔ.⁵/ɔ ŋ	7 6 7 4	XBYN	IJUN	12	12.I.V 12.J.C 12.U.V 12.N.c	1.5 1.75 1.3 0.8	ɪ.¹/ɪjɔ.⁵/ɔŋ	0	1327	ɪ.¹/ɪ j ɔ.⁵/ɔ ŋ - - -
6034	gong	ICNBiya2	ɪ́jɔ́ŋ / kə́jɔ́ŋə́	ɪ.⁵/ɪ j ɔ.⁵/ɔ ŋ	7 6 7 4	XBYN	IJUN	13	13.I.V 13.J.C 13.U.V 13.N.c	1.5 1.75 1.3 0.8	ɪ.⁵/ɪjɔ.⁵/ɔŋ	0	1327	ɪ.⁵/ɪ j ɔ.⁵/ɔ ŋ - - -
6035	gong	NNBBuu3	fə̀gɪ̀ːm / mə̀gɪ̀ːm	f ə.¹/ə g ɪ.¹/ɪ m	3 7 1 7 4	AXBYN	BEKIM	42	42.B.C 42.E.V 42.K.C 42.I.V 42.M.c	2.0 1.5 1.75 1.3 0.8	fə.¹/əgɪ.¹/ɪm	0	1328	f ə.¹/ə - g ɪ.¹/ɪ m - -
6036	gong	MNJBuu4	fə̀ŋgèːm / mə̀ŋgèːm	f ə.¹/ə ŋ g eː.¹/eː m	3 7 4 1 7 4	AXMBYN	BENKEM	28	28.B.C 28.E.V 28.N.c 28.K.C 28.E.V 28.M.c	2.0 1.5 1.1 1.75 1.3 0.8	fə.¹/əŋgeː.¹/eːm	0	1328	f ə.¹/ə ŋ g eː.¹/eː m - -
6037	gong	KEMBuu1	fə̀ŋgèm / mə̀ŋgèm	f ə.¹/ə ŋ g e.³/e m	3 7 4 1 7 4	AXMBYN	BENKEM	20	20.B.C 20.E.V 20.N.c 20.K.C 20.E.V 20.M.c	2.0 1.5 1.1 1.75 1.3 0.8	fə.¹/əŋge.³/em	0	1328	f ə.¹/ə ŋ g e.³/e m - -
6038	gong	KCYBuu2	fə̀ŋgɛ̀m / màŋgɛ̀m~bə̀ŋgɛ̀m	f ə.¹/ə ŋ g ɛ.³/ɛ m	3 7 4 1 7 4	AXMBYN	BENKEM	17	17.B.C 17.E.V 17.N.c 17.K.C 17.E.V 17.M.c	2.0 1.5 1.1 1.75 1.3 0.8	fə.¹/əŋgɛ.³/ɛm	0	1328	f ə.¹/ə ŋ g ɛ.³/ɛ m - -
6039	gong	KHKFang12	fə̀ⁿgə̀mtə̀ / mə̀ⁿgə̀mtə̀	f ə.¹/ə n g ə.³/ə m t ə.¹/ə	3 7 4 1 7 4 1 7	AXMBYMBZ	BENKEMTE	22	22.B.C 22.E.V 22.N.c 22.K.C 22.E.V 22.M.c 22.T.C 22.E.V	2.0 1.5 1.1 1.75 1.3 1.1 1.75 0.8	fə.¹/əngə.³/əmtə.¹/ə	0	1328	f ə.¹/ə n g ə.³/ə m t ə.¹/ə
6040	gong	DPNFang13	fə̀ⁿgíŋⁿgíŋ / mə̀ⁿgíŋⁿgíŋ	f ə.¹/ə n g i.⁵/i ŋ n g i.⁵/i ŋ	3 7 4 1 7 4 4 1 7 4	AXMBYLMBYN	BENKINNKIN	10	10.B.C 10.E.V 10.N.c 10.K.C 10.I.V 10.N.c 10.N.c 10.K.C 10.I.V 10.N.c	2.0 1.5 1.1 1.75 1.3 1.1 1.1 1.75 1.3 0.8	fə.¹/əngi.⁵/iŋngi.⁵/iŋ	0	1334	f ə.¹/ə n g i.⁵/i ŋ n g i.⁵/i ŋ
6041	gong	KDVFang1	fə̀ŋgə̀mtə̀ / mə̀ŋgə̀mtə̀	f ə.¹/ə ŋ g ə.³/ə m t ə.¹/ə	3 7 4 1 7 4 1 7	AXMBYMBZ	BENKEMTE	19	19.B.C 19.E.V 19.N.c 19.K.C 19.E.V 19.M.c 19.T.C 19.E.V	2.0 1.5 1.1 1.75 1.3 1.1 1.75 0.8	fə.¹/əŋgə.³/əmtə.¹/ə	0	1328	f ə.¹/ə ŋ g ə.³/ə m t ə.¹/ə
6042	gong	KJSFang2	fə̀ŋgə̀mtə̀ / mə̀ŋgə̀mtə̀	f ə.¹/ə ŋ g ə.³/ə m t ə.¹/ə	3 7 4 1 7 4 1 7	AXMBYMBZ	BENKEMTE	23	23.B.C 23.E.V 23.N.c 23.K.C 23.E.V 23.M.c 23.T.C 23.E.V	2.0 1.5 1.1 1.75 1.3 1.1 1.75 0.8	fə.¹/əŋgə.³/əmtə.¹/ə	0	1328	f ə.¹/ə ŋ g ə.³/ə m t ə.¹/ə
6043	gong	JGYKoshin3	fə̀ⁿgə̀mtə̀ / ŋ̀ⁿgə̀mtə̀	f ə.¹/ə n g ə.³/ə m t ə.¹/ə	3 7 4 1 7 4 1 7	AXMBYMBZ	BENKEMTE	14	14.B.C 14.E.V 14.N.c 14.K.C 14.E.V 14.M.c 14.T.C 14.E.V	2.0 1.5 1.1 1.75 1.3 1.1 1.75 0.8	fə.¹/əngə.³/əmtə.¹/ə	0	1328	f ə.¹/ə n g ə.³/ə m t ə.¹/ə
6044	gong	TELKoshin4	fə̀ⁿgə̀mtə̀ / ŋ̀ⁿgə̀mtə̀	f ə.¹/ə n g ə.³/ə m t ə.¹/ə	3 7 4 1 7 4 1 7	AXMBYMBZ	BENKEMTE	46	46.B.C 46.E.V 46.N.c 46.K.C 46.E.V 46.M.c 46.T.C 46.E.V	2.0 1.5 1.1 1.75 1.3 1.1 1.75 0.8	fə.¹/əngə.³/əmtə.¹/ə	0	1328	f ə.¹/ə n g ə.³/ə m t ə.¹/ə
6045	gong	MRYKoshin2	fə̀ŋgə̀mtə̀ /  ŋ̀kõ̌ː	f ə.¹/ə ŋ g ə.³/ə m t ə.¹/ə	3 7 4 1 7 4 1 7	AXMBYMBZ	BENKEMTE	29	29.B.C 29.E.V 29.N.c 29.K.C 29.E.V 29.M.c 29.T.C 29.E.V	2.0 1.5 1.1 1.75 1.3 1.1 1.75 0.8	fə.¹/əŋgə.³/əmtə.¹/ə	0	1328	f ə.¹/ə ŋ g ə.³/ə m t ə.¹/ə
6046	gong	KCSKung3	fə̀ŋgə̀m / sə̀ŋgə̀m	f ə.¹/ə ŋ g ə.³/ə m	3 7 4 1 7 4	AXMBYN	BENKEM	16	16.B.C 16.E.V 16.N.c 16.K.C 16.E.V 16.M.c	2.0 1.5 1.1 1.75 1.3 0.8	fə.¹/əŋgə.³/əm	0	1328	f ə.¹/ə ŋ g ə.³/ə m - -
6047	gong	NJSKung4	ŋgə̀m / sə̀ŋgə̀m	ŋ g ə.³/ə m	4 1 7 4	ACYN	NKEM	38	38.N.C 38.K.C 38.E.V 38.M.c	2.0 1.5 1.3 0.8	ŋgə.³/əm	0	1328	- - ŋ g ə.³/ə m - -
6048	gong	ZKGKung1	ìnʊ́ŋ~nʊ́ŋ / ø	i.¹/i n ʊ.⁵/ʊ ŋ	7 4 7 4	XBYN	INYN	49	49.I.V 49.N.C 49.Y.V 49.N.c	1.5 1.75 1.3 0.8	i.¹/inʊ.⁵/ʊŋ	0	1327	i.¹/i n ʊ.⁵/ʊ ŋ - - -
6049	gong	BNMKung2	ŋgə̀m / sə̀ŋgə̀m	ŋ g ə.³/ə m	4 1 7 4	ACYN	NKEM	7	7.N.C 7.K.C 7.E.V 7.M.c	2.0 1.5 1.3 0.8	ŋgə.³/əm	0	1328	- - ŋ g ə.³/ə m - -
6050	gong	NMNMundabli3	ŋgə̀ / ŋgə̀	ŋ g ə.¹/ə	4 1 7	ACZ	NKE	40	40.N.C 40.K.C 40.E.V	2.0 1.5 0.8	ŋgə.¹/ə	0	1328	- - ŋ g ə.¹/ə - - -
6051	gong	CENMundabli2	ŋgə̀m / ŋgə̀ːm	ŋ g ə.³/ə m	4 1 7 4	ACYN	NKEM	8	8.N.C 8.K.C 8.E.V 8.M.c	2.0 1.5 1.3 0.8	ŋgə.³/əm	0	1328	- - ŋ g ə.³/ə m - -
6052	gong	LFNMundabli1	ŋgə̀m /ŋgə̀mbó	ŋ g ə.³/ə m	4 1 7 4	ACYN	NKEM	25	25.N.C 25.K.C 25.E.V 25.M.c	2.0 1.5 1.3 0.8	ŋgə.³/əm	0	1328	- - ŋ g ə.³/ə m - -
6053	gong	NINMundabli4	ŋgə̀ ~ŋkə̀ŋ / ŋgə̀bó / ~ŋkə̀ŋ	ŋ g ə.¹/ə	4 1 7	ACZ	NKE	37	37.N.C 37.K.C 37.E.V	2.0 1.5 0.8	ŋgə.¹/ə	0	1328	- - ŋ g ə.¹/ə - - -
6054	gong	NGTMunken3	ɪ̀yɔ̂ŋ / kìyɔ̀ŋɔ̀	ɪ.¹/ɪ j ɔ.⁵¹/ɔ ŋ	7 6 7 4	XBYN	IJUN	36	36.I.V 36.J.C 36.U.V 36.N.c	1.5 1.75 1.3 0.8	ɪ.¹/ɪjɔ.⁵¹/ɔŋ	0	1327	ɪ.¹/ɪ j ɔ.⁵¹/ɔ ŋ - - -
6055	gong	NUNMunken4	ɪ̀kə̀m~ɪ̀yɔ̂ŋ / ɪ́kə́mə́~áyɔ́ŋ	ɪ.¹/ɪ k ə.³/ə m	7 1 7 4	XBYN	IKEM	43	43.I.V 43.K.C 43.E.V 43.M.c	1.5 1.75 1.3 0.8	ɪ.¹/ɪkə.³/əm	0	1328	- ɪ.¹/ɪ - k ə.³/ə m - -
6056	gong	NEAMunken1	ʃìŋgɔ̀m /mùŋgɔ̀m	ʃ i.¹/i ŋ g ɔ.³/ɔ m	3 7 4 1 7 4	AXMBYN	SINKUM	34	34.S.C 34.I.V 34.N.c 34.K.C 34.U.V 34.M.c	2.0 1.5 1.1 1.75 1.3 0.8	ʃi.¹/iŋgɔ.³/ɔm	0	1328	ʃ i.¹/i ŋ g ɔ.³/ɔ m - -
6057	gong	TNTMunken2	ʃìŋgə̀mə̀ ~ ŋgə̀mə̀ / mùŋgə̀mə̀ ~ bə̀ŋgə̀mə̀	ʃ i.¹/i ŋ g ə.³/ə m ə.¹/ə	3 7 4 1 7 4 7	AXMBYBZ	SINKEME	47	47.S.C 47.I.V 47.N.c 47.K.C 47.E.V 47.M.C 47.E.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	ʃi.¹/iŋgə.³/əmə.¹/ə	0	1328	ʃ i.¹/i ŋ g ə.³/ə m - ə.¹/ə
6058	gong	MCANgun3	ɪ̀jɔ́ŋ / kə̀jɔ̀ŋə̀	ɪ.¹/ɪ j ɔ.⁵/ɔ ŋ	7 6 7 4	XBYN	IJUN	26	26.I.V 26.J.C 26.U.V 26.N.c	1.5 1.75 1.3 0.8	ɪ.¹/ɪjɔ.⁵/ɔŋ	0	1327	ɪ.¹/ɪ j ɔ.⁵/ɔ ŋ - - -
6059	gong	KBMNgun4	ɪ́jɔ́ŋ~ɪ̀jɔ̌ːŋ / àjɔ̀ŋ~ájɔ́ŋ~kə̀jɔ̀ŋ	ɪ.⁵/ɪ j ɔ.⁵/ɔ ŋ	7 6 7 4	XBYN	IJUN	15	15.I.V 15.J.C 15.U.V 15.N.c	1.5 1.75 1.3 0.8	ɪ.⁵/ɪjɔ.⁵/ɔŋ	0	1327	ɪ.⁵/ɪ j ɔ.⁵/ɔ ŋ - - -
6060	gong	WCANgun1	ìyɔ̌ŋmábʊ́ / kə̀yɔ̌ŋmábʊ́	i.¹/i j ɔ.¹⁵/ɔ ŋm a.⁵/a b ʊ.⁵/ʊ	7 6 7 4 7 1 7	XBYBYBZ	IJUNAPY	48	48.I.V 48.J.C 48.U.V 48.N.C 48.A.V 48.P.C 48.Y.V	1.5 1.75 1.3 1.75 1.3 1.75 0.8	i.¹/ijɔ.¹⁵/ɔŋma.⁵/abʊ.⁵/ʊ	0	1327	i.¹/i j ɔ.¹⁵/ɔ ŋm a.⁵/a b ʊ.⁵/ʊ
6061	gong	AOMNgun2	ɪ̀yɔ́ŋ / kə̀y͏ɔ́ŋ	ɪ.¹/ɪ j ɔ.⁵/ɔ ŋ	7 6 7 4	XBYN	IJUN	3	3.I.V 3.J.C 3.U.V 3.N.c	1.5 1.75 1.3 0.8	ɪ.¹/ɪjɔ.⁵/ɔŋ	0	1327	ɪ.¹/ɪ j ɔ.⁵/ɔ ŋ - - -
6062	gong	APBMumfu1	ŋgə̀m / ŋgə̀mbə̌	ŋ g ə.³/ə m	4 1 7 4	ACYN	NKEM	4	4.N.C 4.K.C 4.E.V 4.M.c	2.0 1.5 1.3 0.8	ŋgə.³/əm	0	1328	- - ŋ g ə.³/ə m - -
