ID	Concept	Doculect	Value	Tokens
24247	rain	JE401_Ngoreme	embura	e ³ m b u ³ r a ³
24248	road	JE401_Ngoreme	eɲcera	e ³ ɲ c e ³ r a ³
24249	root	JE401_Ngoreme	omuri	o ³ m u ³ r i ³
24250	salt	JE401_Ngoreme	omoɲu	o ³ m o ³ ɲ u ³
24251	sand	JE401_Ngoreme	omonsense	o ³ m o ³ n s e ³ n s e ³
24252	see	JE401_Ngoreme	-rora	r o ³ r a ³
24253	send	JE401_Ngoreme	-toma	t o ³ m a ³
24254	shame	JE401_Ngoreme	ensoni	e ³ n s o ³ n i ³
24255	sing	JE401_Ngoreme	-βina	β i ³ n a ³
24256	skin	JE401_Ngoreme	riseero	r i ³ s e ³ e ³ r o ³
24257	sky	JE401_Ngoreme	risaro	r i ³ s a ³ r o ³
24258	sleep	JE401_Ngoreme	ʃitoro	ʃ i ³ t o ³ r o ³
24259	smoke	JE401_Ngoreme	iryoki	i ³ r j o ³ k i ³
24260	snake	JE401_Ngoreme	entʃonka	e ³ n tʃ o ³ n k a ³
24261	spear	JE401_Ngoreme	ritimo	r i ³ t i ³ m o ³
24262	steal	JE401_Ngoreme	-iβa	i ³ β a ³
24263	stone	JE401_Ngoreme	rigena	r i ³ g e ³ n a ³
24264	sun	JE401_Ngoreme	ereβa	e ³ r e ³ β a ³
24265	tail	JE401_Ngoreme	omokera	o ³ m o ³ k e ³ r a ³
24266	ten	JE401_Ngoreme	ikomi	i ³ k o ³ m i ³
24267	three	JE401_Ngoreme	isato	i ³ s a ³ t o ³
24268	tongue	JE401_Ngoreme	orolemi	o ³ r o ³ l e ³ m i ³
24269	tooth	JE401_Ngoreme	erino	e ³ r i ³ n o ³
24270	tree	JE401_Ngoreme	omote	o ³ m o ³ t e ³
24271	two	JE401_Ngoreme	iβere	i ³ β e ³ r e ³
24272	urine	JE401_Ngoreme	amasiɲoro	a ³ m a ³ s i ³ ɲ o ³ r o ³
24273	village	JE401_Ngoreme	eɣicici	e ³ ɣ i ³ c i ³ c i ³
24274	vomit	JE401_Ngoreme	koroka	k o ³ r o ³ k a ³
24275	walk	JE401_Ngoreme	-ɣenda	ɣ e ³ n d a ³
24276	war	JE401_Ngoreme	eβita	e ³ β i ³ t a ³
24277	water	JE401_Ngoreme	amaɲce	a ³ m a ³ ɲ c e ³
24278	wind	JE401_Ngoreme	omokama	o ³ m o ³ k a ³ m a ³
24279	woman	JE401_Ngoreme	omokali	o ³ m o ³ k a ³ l i ³
24280	dew	JE401_Ngoreme	orome	o ³ r o ³ m e ³
24281	iron	JE401_Ngoreme	ekyooma	e ³ k j o ³ o ³ m a ³
24282	animal	JE403_Suba	iɲama	i ³ ɲ a ³ m a ³
24283	arm	JE403_Suba	okobhoko	o ³ k o ³ b h o ³ k o ³
24284	ashes	JE403_Suba	ribhu	r i ³ b h u ³
24285	bark	JE403_Suba	rikanda ryo omote	r i ³ k a ³ n d a ³ r j o ³ o ³ m o ³ t e ³
24286	bed	JE403_Suba	oβore	o ³ β o ³ r e ³
24287	belly	JE403_Suba	enda	e ³ n d a ³
24288	big	JE403_Suba	-nene	n e ³ n e ³
24289	bird	JE403_Suba	ikiɲoɲi	i ³ k i ³ ɲ o ³ ɲ i ³
24290	bite	JE403_Suba	-roma	r o ³ m a ³
24291	blood	JE403_Suba	amaɲinga	a ³ m a ³ ɲ i ³ n g a ³
24292	bone	JE403_Suba	righuha	r i ³ g h u ³ h a ³
24293	breast	JE403_Suba	sembere	s e ³ m b e ³ r e ³
24294	burn	JE403_Suba	-oka	o ³ k a ³
24295	child	JE403_Suba	omona	o ³ m o ³ n a ³
24296	cloud	JE403_Suba	risaro	r i ³ s a ³ r o ³
24297	come	JE403_Suba	ukuʃa	u ³ k u ³ ʃ a ³
24298	count	JE403_Suba	-bhara	b h a ³ r a ³
24299	die	JE403_Suba	ukukwa	u ³ k u ³ k w a ³
24300	dog	JE403_Suba	esese	e ³ s e ³ s e ³
24301	drink	JE403_Suba	ukuɲwa	u ³ k u ³ ɲ w a ³
24302	ear	JE403_Suba	okotwe	o ³ k o ³ t w e ³
24303	eat	JE403_Suba	raɣela	r a ³ ɣ e ³ l a ³
24304	egg	JE403_Suba	righe	r i ³ g h e ³
24305	elephant	JE403_Suba	inʃoghu	i ³ n ʃ o ³ g h u ³
24306	eye	JE403_Suba	iriso	i ³ r i ³ s o ³
24307	face	JE403_Suba	ubhusyo	u ³ b h u ³ s j o ³
24308	fall	JE403_Suba	okoghwa	o ³ k o ³ g h w a ³
24309	fat, oil	JE403_Suba	amaghuta	a ³ m a ³ g h u ³ t a ³
24310	feather	JE403_Suba	amaʃoya	a ³ m a ³ ʃ o ³ j a ³
24311	fingernail	JE403_Suba	orokomo	o ³ r o ³ k o ³ m o ³
24312	fire	JE403_Suba	omoro	o ³ m o ³ r o ³
24313	fire-wood	JE403_Suba	senkwe	s e ³ n k w e ³
24314	fish	JE403_Suba	inswe	i ³ n s w e ³
24315	five	JE403_Suba	-tano	t a ³ n o ³
24316	fly	JE403_Suba	ukwibhuruka	u ³ k w i ³ b h u ³ r u ³ k a ³
24317	four	JE403_Suba	kanne	k a ³ n n e ³
24318	give	JE403_Suba	-hana	h a ³ n a ³
24319	goat	JE403_Suba	embori	e ³ m b o ³ r i ³
24320	ground, soil	JE403_Suba	rirobha	r i ³ r o ³ b h a ³
24321	hair	JE403_Suba	situkya	s i ³ t u ³ k j a ³
24322	head	JE403_Suba	omotwe	o ³ m o ³ t w e ³
24323	hear	JE403_Suba	-ighwa	i ³ g h w a ³
24324	heart	JE403_Suba	omoyo	o ³ m o ³ j o ³
24325	horn	JE403_Suba	orotera	o ³ r o ³ t e ³ r a ³
24326	house	JE403_Suba	iɲumba	i ³ ɲ u ³ m b a ³
24327	hunger	JE403_Suba	inʃara	i ³ n ʃ a ³ r a ³
24328	intestine	JE403_Suba	amara	a ³ m a ³ r a ³
24329	kill	JE403_Suba	-ita	i ³ t a ³
24330	knee	JE403_Suba	riru	r i ³ r u ³
24331	knife	JE403_Suba	ekegheso	e ³ k e ³ g h e ³ s o ³
24332	know	JE403_Suba	-maɲa	m a ³ ɲ a ³
24333	leaf	JE403_Suba	rito	r i ³ t o ³
24334	leg	JE403_Suba	okoghoro	o ³ k o ³ g h o ³ r o ³
24335	liver	JE403_Suba	rini	r i ³ n i ³
24336	louse	JE403_Suba	enda	e ³ n d a ³
24337	man	JE403_Suba	umuʃaʃa	u ³ m u ³ ʃ a ³ ʃ a ³
24338	moon	JE403_Suba	umweri	u ³ m w e ³ r i ³
24339	mouth	JE403_Suba	umuɲwa	u ³ m u ³ ɲ w a ³
24340	name	JE403_Suba	irina	i ³ r i ³ n a ³
24341	navel	JE403_Suba	ikiɲobhu	i ³ k i ³ ɲ o ³ b h u ³
24342	neck	JE403_Suba	ebheghoti	e ³ b h e ³ g h o ³ t i ³
24343	night	JE403_Suba	ubhutiko	u ³ b h u ³ t i ³ k o ³
24344	nose	JE403_Suba	riɲero	r i ³ ɲ e ³ r o ³
24345	one	JE403_Suba	-kamwe	k a ³ m w e ³
24346	person	JE403_Suba	omonto	o ³ m o ³ n t o ³
24347	rain	JE403_Suba	imbura	i ³ m b u ³ r a ³
24348	road	JE403_Suba	enʃera	e ³ n ʃ e ³ r a ³
24349	root	JE403_Suba	umuri	u ³ m u ³ r i ³
24350	salt	JE403_Suba	omoɲo	o ³ m o ³ ɲ o ³
24351	sand	JE403_Suba	omosense	o ³ m o ³ s e ³ n s e ³
24352	see	JE403_Suba	-maha	m a ³ h a ³
24353	send	JE403_Suba	-toma	t o ³ m a ³
24354	shame	JE403_Suba	sensoni	s e ³ n s o ³ n i ³
24355	sing	JE403_Suba	retya	r e ³ t j a ³
24356	skin	JE403_Suba	rikanda	r i ³ k a ³ n d a ³
24357	sky	JE403_Suba	urwire	u ³ r w i ³ r e ³
24358	sleep	JE403_Suba	sentero ?	s e ³ n t e ³ r o ³
24359	smoke	JE403_Suba	iryoki	i ³ r j o ³ k i ³
24360	snake	JE403_Suba	inʃoke	i ³ n ʃ o ³ k e ³
24361	spear	JE403_Suba	ritimo	r i ³ t i ³ m o ³
24362	steal	JE403_Suba	-ibha	i ³ b h a ³
24363	stone	JE403_Suba	reghena	r e ³ g h e ³ n a ³
24364	sun	JE403_Suba	iryobha	i ³ r j o ³ b h a ³
24365	tail	JE403_Suba	omokera	o ³ m o ³ k e ³ r a ³
24366	ten	JE403_Suba	ikomi	i ³ k o ³ m i ³
24367	three	JE403_Suba	-tato	t a ³ t o ³
24368	tongue	JE403_Suba	ororeme	o ³ r o ³ r e ³ m e ³
24369	tooth	JE403_Suba	irino	i ³ r i ³ n o ³
24370	tree	JE403_Suba	omote	o ³ m o ³ t e ³
24371	two	JE403_Suba	-bhele	b h e ³ l e ³
24372	urine	JE403_Suba	amaʃiɲoro	a ³ m a ³ ʃ i ³ ɲ o ³ r o ³
24373	village	JE403_Suba	ikiriβa	i ³ k i ³ r i ³ β a ³
24374	vomit	JE403_Suba	-roka	r o ³ k a ³
24375	walk	JE403_Suba	ukuya oroghendo	u ³ k u ³ j a ³ o ³ r o ³ g h e ³ n d o ³
24376	war	JE403_Suba	rihe	r i ³ h e ³
24377	water	JE403_Suba	amanʃe	a ³ m a ³ n ʃ e ³
24378	wind	JE403_Suba	omokama	o ³ m o ³ k a ³ m a ³
24379	woman	JE403_Suba	omokari	o ³ m o ³ k a ³ r i ³
24380	dew	JE403_Suba	orome	o ³ r o ³ m e ³
24381	iron	JE403_Suba	ikyoma	i ³ k j o ³ m a ³
24382	animal	JE41_Maragoli	iɲama	i ³ ɲ a ³ m a ³
24383	arm	JE41_Maragoli	mkono	m k o ³ n o ³
24384	ashes	JE41_Maragoli	eligoke	e ³ l i ³ g o ³ k e ³
24385	bark	JE41_Maragoli	ligodo	l i ³ g o ³ d o ³
24386	bed	JE41_Maragoli	uvuriri	u ³ v u ³ r i ³ r i ³
24387	belly	JE41_Maragoli	kida	k i ³ d a ³
24388	big	JE41_Maragoli	(ke)nene	n e ³ n e ³
24389	bird	JE41_Maragoli	liɲoɲi	l i ³ ɲ o ³ ɲ i ³
24390	bite	JE41_Maragoli	ku-ruma	k u ³ r u ³ m a ³
24391	blood	JE41_Maragoli	masahi	m a ³ s a ³ h i ³
24392	bone	JE41_Maragoli	kigumba	k i ³ g u ³ m b a ³
24393	breast	JE41_Maragoli	loveere	l o ³ v e ³ e ³ r e ³
24394	burn	JE41_Maragoli	ku-samba	k u ³ s a ³ m b a ³
24395	child	JE41_Maragoli	umwana	u ³ m w a ³ n a ³
24396	cloud	JE41_Maragoli	maresi	m a ³ r e ³ s i ³
24397	come	JE41_Maragoli	hamba	h a ³ m b a ³
24398	count	JE41_Maragoli	ku-variza	k u ³ v a ³ r i ³ z a ³
24399	die	JE41_Maragoli	ku-kuza	k u ³ k u ³ z a ³
24400	dog	JE41_Maragoli	imbusa	i ³ m b u ³ s a ³
24401	drink	JE41_Maragoli	kw-eŋotera	k w e ³ ŋ o ³ t e ³ r a ³
24402	ear	JE41_Maragoli	ugutu	u ³ g u ³ t u ³
24403	eat	JE41_Maragoli	ku-ria	k u ³ r i ³ a ³
24404	egg	JE41_Maragoli	livuyu	l i ³ v u ³ j u ³
24405	elephant	JE41_Maragoli	enzogu	e ³ n z o ³ g u ³
24406	eye	JE41_Maragoli	emoni	e ³ m o ³ n i ³
24407	face	JE41_Maragoli	m'moni	m <<'>> m o ³ n i ³
24408	fall	JE41_Maragoli	ku-gwa	k u ³ g w a ³
24409	fat, oil	JE41_Maragoli	maguta	m a ³ g u ³ t a ³
24410	feather	JE41_Maragoli	amavaha	a ³ m a ³ v a ³ h a ³
24411	fingernail	JE41_Maragoli	lisanda	l i ³ s a ³ n d a ³
24412	fire	JE41_Maragoli	muriru	m u ³ r i ³ r u ³
24413	fire-wood	JE41_Maragoli	lukuu	l u ³ k u ³ u ³
24414	fish	JE41_Maragoli	isutsi	i ³ s u ³ ts i ³
24415	five	JE41_Maragoli	vitano	v i ³ t a ³ n o ³
24416	fly	JE41_Maragoli	ku-buruka	k u ³ b u ³ r u ³ k a ³
24417	four	JE41_Maragoli	vine	v i ³ n e ³
24418	give	JE41_Maragoli	ku-hana	k u ³ h a ³ n a ³
24419	goat	JE41_Maragoli	imbuli	i ³ m b u ³ l i ³
24420	ground, soil	JE41_Maragoli	amarova	a ³ m a ³ r o ³ v a ³
24421	hair	JE41_Maragoli	liisu	l i ³ i ³ s u ³
24422	head	JE41_Maragoli	mutwi	m u ³ t w i ³
24423	hear	JE41_Maragoli	ku-hulira	k u ³ h u ³ l i ³ r a ³
24424	heart	JE41_Maragoli	umutima	u ³ m u ³ t i ³ m a ³
24425	horn	JE41_Maragoli	ulwiga	u ³ l w i ³ g a ³
24426	house	JE41_Maragoli	iɲumba	i ³ ɲ u ³ m b a ³
24427	hunger	JE41_Maragoli	inzara	i ³ n z a ³ r a ³
24428	intestine	JE41_Maragoli	amara	a ³ m a ³ r a ³
24429	kill	JE41_Maragoli	ko-ŋeta	k o ³ ŋ e ³ t a ³
24430	knee	JE41_Maragoli	liini	l i ³ i ³ n i ³
24431	knife	JE41_Maragoli	m'mbano	m <<'>> m b a ³ n o ³
24432	know	JE41_Maragoli	ku-maɲa	k u ³ m a ³ ɲ a ³
24433	leaf	JE41_Maragoli	litu	l i ³ t u ³
24434	leg	JE41_Maragoli	induvatiru	i ³ n d u ³ v a ³ t i ³ r u ³
24435	liver	JE41_Maragoli	ingudumani	i ³ n g u ³ d u ³ m a ³ n i ³
24436	louse	JE41_Maragoli	indaa	i ³ n d a ³ a ³
24437	man	JE41_Maragoli	musatsa	m u ³ s a ³ ts a ³
24438	moon	JE41_Maragoli	umweli	u ³ m w e ³ l i ³
24439	mouth	JE41_Maragoli	munwa	m u ³ n w a ³
24440	name	JE41_Maragoli	liita	l i ³ i ³ t a ³
24441	navel	JE41_Maragoli	engovu	e ³ n g o ³ v u ³
24442	neck	JE41_Maragoli	ligoti	l i ³ g o ³ t i ³
24443	night	JE41_Maragoli	vudiku	v u ³ d i ³ k u ³
24444	nose	JE41_Maragoli	iliuru ?	i ³ l i ³ u ³ r u ³
24445	one	JE41_Maragoli	ndala	n d a ³ l a ³
24446	person	JE41_Maragoli	umundu	u ³ m u ³ n d u ³
24447	rain	JE41_Maragoli	imbura	i ³ m b u ³ r a ³
24448	road	JE41_Maragoli	inzira	i ³ n z i ³ r a ³
24449	root	JE41_Maragoli	umuri	u ³ m u ³ r i ³
24450	salt	JE41_Maragoli	ijumbi	i ³ j u ³ m b i ³
24451	sand	JE41_Maragoli	muyeke	m u ³ j e ³ k e ³
24452	see	JE41_Maragoli	ko-rora	k o ³ r o ³ r a ³
24453	send	JE41_Maragoli	ku-tuma	k u ³ t u ³ m a ³
24454	shame	JE41_Maragoli	tsoni	ts o ³ n i ³
24455	sing	JE41_Maragoli	kw-imba	k w i ³ m b a ³
24456	skin	JE41_Maragoli	ligodo	l i ³ g o ³ d o ³
24457	sky	JE41_Maragoli	mwiguru	m w i ³ g u ³ r u ³
24458	sleep	JE41_Maragoli	tsindoolo	ts i ³ n d o ³ o ³ l o ³
24459	smoke	JE41_Maragoli	umwochi	u ³ m w o ³ c h i ³
24460	snake	JE41_Maragoli	luvayo	l u ³ v a ³ j o ³
24461	spear	JE41_Maragoli	litimu	l i ³ t i ³ m u ³
24462	steal	JE41_Maragoli	kw-iva	k w i ³ v a ³
24463	stone	JE41_Maragoli	ligina	l i ³ g i ³ n a ³
24464	sun	JE41_Maragoli	iliuva	i ³ l i ³ u ³ v a ³
24465	tail	JE41_Maragoli	mukira	m u ³ k i ³ r a ³
24466	ten	JE41_Maragoli	likomi	l i ³ k o ³ m i ³
24467	three	JE41_Maragoli	vivaga	v i ³ v a ³ g a ³
24468	tongue	JE41_Maragoli	ulurimi	u ³ l u ³ r i ³ m i ³
24469	tooth	JE41_Maragoli	liino	l i ³ i ³ n o ³
24470	tree	JE41_Maragoli	musala	m u ³ s a ³ l a ³
24471	two	JE41_Maragoli	viviri	v i ³ v i ³ r i ³
24472	urine	JE41_Maragoli	amiɲari	a ³ m i ³ ɲ a ³ r i ³
24473	village	JE41_Maragoli	rosoma	r o ³ s o ³ m a ³
24474	vomit	JE41_Maragoli	ku-ruka	k u ³ r u ³ k a ³
24475	walk	JE41_Maragoli	ko-genda	k o ³ g e ³ n d a ³
24476	war	JE41_Maragoli	uvwita	u ³ v w i ³ t a ³
24477	water	JE41_Maragoli	amaazi	a ³ m a ³ a ³ z i ³
24478	wind	JE41_Maragoli	imbuza	i ³ m b u ³ z a ³
24479	woman	JE41_Maragoli	umukali	u ³ m u ³ k a ³ l i ³
24480	dew	JE41_Maragoli	lime	l i ³ m e ³
24481	iron	JE41_Maragoli	kivya	k i ³ v j a ³
24482	animal	JE42_Gusii	éɲama	e ⁵ ɲ a ³ m a ³
24483	arm	JE42_Gusii	ɔ́kɔβɔ́kɔ́	ɔ ⁵ k ɔ ³ β ɔ ⁵ k ɔ ⁵
24484	ashes	JE42_Gusii	ribu	r i ³ b u ³
24485	bark	JE42_Gusii	risabo riomote	r i ³ s a ³ b o ³ r i ³ o ³ m o ³ t e ³
24486	bed	JE42_Gusii	óβorere	o ⁵ β o ³ r e ³ r e ³
24487	belly	JE42_Gusii	enda	e ³ n d a ³
24488	big	JE42_Gusii	-nɛ́nɛ	n ɛ ⁵ n ɛ ³
24489	bird	JE42_Gusii	eɲoni	e ³ ɲ o ³ n i ³
24490	bite	JE42_Gusii	-roma	r o ³ m a ³
24491	blood	JE42_Gusii	amaɲiŋga	a ³ m a ³ ɲ i ³ ŋ g a ³
24492	bone	JE42_Gusii	riuga	r i ³ u ³ g a ³
24493	breast	JE42_Gusii	orobere	o ³ r o ³ b e ³ r e ³
24494	burn	JE42_Gusii	-samba	s a ³ m b a ³
24495	child	JE42_Gusii	ómwáːna	o ⁵ m w aː ⁵ n a ³
24496	cloud	JE42_Gusii	ámare	a ⁵ m a ³ r e ³
24497	come	JE42_Gusii	iɲcwo	i ³ ɲ c w o ³
24498	count	JE42_Gusii	-bara	b a ³ r a ³
24499	die	JE42_Gusii	-kwà	k w a ¹
24500	dog	JE42_Gusii	esese	e ³ s e ³ s e ³
24501	drink	JE42_Gusii	-ɲwá	ɲ w a ⁵
24502	ear	JE42_Gusii	ogoto	o ³ g o ³ t o ³
24503	eat	JE42_Gusii	-ría	r i ⁵ a ³
24504	egg	JE42_Gusii	rigena	r i ³ g e ³ n a ³
24505	elephant	JE42_Gusii	ɛɲcɔgu	ɛ ³ ɲ c ɔ ³ g u ³
24506	eye	JE42_Gusii	éríísɔ	e ⁵ r i ⁵ i ⁵ s ɔ ³
24507	face	JE42_Gusii	ubosio	u ³ b o ³ s i ³ o ³
24508	fall	JE42_Gusii	-ɣwà	ɣ w a ¹
24509	fat, oil	JE42_Gusii	ámaɣúta	a ⁵ m a ³ ɣ u ¹ t a ³
24510	feather	JE42_Gusii	rííríoɲa	r i ⁵ i ⁵ r i ⁵ o ³ ɲ a ³
24511	fingernail	JE42_Gusii	ekiara	e ³ k i ³ a ³ r a ³
24512	fire	JE42_Gusii	omorero	o ³ m o ³ r e ³ r o ³
24513	fire-wood	JE42_Gusii	cíŋko	c i ⁵ ŋ k o ³
24514	fish	JE42_Gusii	iŋeni	i ³ ŋ e ³ n i ³
24515	five	JE42_Gusii	ísaːnɔ	i ⁵ s aː ³ n ɔ ³
24516	fly	JE42_Gusii	koiruruka	k o ³ i ³ r u ³ r u ³ k a ³
24517	four	JE42_Gusii	iɲe	i ³ ɲ e ³
24518	give	JE42_Gusii	-a	a ³
24519	goat	JE42_Gusii	émbori	e ⁵ m b o ³ r i ³
24520	ground, soil	JE42_Gusii	riroba	r i ³ r o ³ b a ³
24521	hair	JE42_Gusii	etukia	e ³ t u ³ k i ³ a ³
24522	head	JE42_Gusii	ómotwé	o ⁵ m o ³ t w e ⁵
24523	hear	JE42_Gusii	-íɣwa	i ⁵ ɣ w a ³
24524	heart	JE42_Gusii	eŋkoro	e ³ ŋ k o ³ r o ³
24525	horn	JE42_Gusii	oroguɲcara	o ³ r o ³ g u ³ ɲ c a ³ r a ³
24526	house	JE42_Gusii	éɲomba	e ⁵ ɲ o ³ m b a ³
24527	hunger	JE42_Gusii	éɲcara	e ⁵ ɲ c a ³ r a ³
24528	intestine	JE42_Gusii	enda eɲerere	e ³ n d a ³ e ³ ɲ e ³ r e ³ r e ³
24529	kill	JE42_Gusii	-íta	i ⁵ t a ³
24530	knee	JE42_Gusii	riru	r i ³ r u ³
24531	knife	JE42_Gusii	omoyio	o ³ m o ³ j i ³ o ³
24532	know	JE42_Gusii	-màɲa	m a ¹ ɲ a ³
24533	leaf	JE42_Gusii	rito	r i ³ t o ³
24534	leg	JE42_Gusii	ókoɣóro	o ⁵ k o ³ ɣ o ⁵ r o ³
24535	liver	JE42_Gusii	riini	r i ³ i ³ n i ³
24536	louse	JE42_Gusii	enda	e ³ n d a ³
24537	man	JE42_Gusii	egesaca	e ³ g e ³ s a ³ c a ³
24538	moon	JE42_Gusii	omotieɲi	o ³ m o ³ t i ³ e ³ ɲ i ³
24539	mouth	JE42_Gusii	omonwa	o ³ m o ³ n w a ³
24540	name	JE42_Gusii	erieta	e ³ r i ³ e ³ t a ³
24541	navel	JE42_Gusii	ekeɲobu	e ³ k e ³ ɲ o ³ b u ³
24542	neck	JE42_Gusii	rigoti	r i ³ g o ³ t i ³
24543	night	JE42_Gusii	óβotúko	o ⁵ β o ³ t u ¹ k o ³
24544	nose	JE42_Gusii	emioro	e ³ m i ³ o ³ r o ³
24545	one	JE42_Gusii	-mo	m o ³
24546	person	JE42_Gusii	ómonto	o ⁵ m o ³ n t o ³
24547	rain	JE42_Gusii	émbura	e ⁵ m b u ³ r a ³
24548	road	JE42_Gusii	eɲcera	e ³ ɲ c e ³ r a ³
24549	root	JE42_Gusii	omori	o ³ m o ³ r i ³
24550	salt	JE42_Gusii	omoɲo	o ³ m o ³ ɲ o ³
24551	sand	JE42_Gusii	omokeɲe	o ³ m o ³ k e ³ ɲ e ³
24552	see	JE42_Gusii	-rɔ̀ra	r ɔ ¹ r a ³
24553	send	JE42_Gusii	-toma	t o ³ m a ³
24554	shame	JE42_Gusii	obosoku	o ³ b o ³ s o ³ k u ³
24555	sing	JE42_Gusii	-tera	t e ³ r a ³
24556	skin	JE42_Gusii	egesero	e ³ g e ³ s e ³ r o ³
24557	sky	JE42_Gusii	igoro	i ³ g o ³ r o ³
24558	sleep	JE42_Gusii	citoro...	c i ³ t o ³ r o ³ <<.>> <<.>> <<.>>
24559	smoke	JE42_Gusii	erioki	e ³ r i ³ o ³ k i ³
24560	snake	JE42_Gusii	eŋiti engenda inse	e ³ ŋ i ³ t i ³ e ³ n g e ³ n d a ³ i ³ n s e ³
24561	spear	JE42_Gusii	ritimo	r i ³ t i ³ m o ³
24562	steal	JE42_Gusii	-íβa	i ⁵ β a ³
24563	stone	JE42_Gusii	rigena	r i ³ g e ³ n a ³
24564	sun	JE42_Gusii	risase	r i ³ s a ³ s e ³
24565	tail	JE42_Gusii	ekemiɲca	e ³ k e ³ m i ³ ɲ c a ³
24566	ten	JE42_Gusii	ikomi	i ³ k o ³ m i ³
24567	three	JE42_Gusii	isato	i ³ s a ³ t o ³
24568	tongue	JE42_Gusii	oromeme	o ³ r o ³ m e ³ m e ³
24569	tooth	JE42_Gusii	erino	e ³ r i ³ n o ³
24570	tree	JE42_Gusii	ómote	o ⁵ m o ³ t e ³
24571	two	JE42_Gusii	íβere	i ⁵ β e ³ r e ³
24572	urine	JE42_Gusii	amace	a ³ m a ³ c e ³
24573	village	JE42_Gusii	omocie	o ³ m o ³ c i ³ e ³
24574	vomit	JE42_Gusii	-róka	r o ⁵ k a ³
24575	walk	JE42_Gusii	-tàːra namagoro	t aː ¹ r a ³ n a ³ m a ³ g o ³ r o ³
24576	war	JE42_Gusii	ɛ́sɛɛɣi	ɛ ⁵ s ɛ ³ ɛ ³ ɣ i ³
24577	water	JE42_Gusii	ámááce	a ⁵ m a ⁵ a ⁵ c e ³
24578	wind	JE42_Gusii	embeo	e ³ m b e ³ o ³
24579	woman	JE42_Gusii	ómokúŋgu	o ⁵ m o ³ k u ¹ ŋ g u ³
24580	dew	JE42_Gusii	rimi	r i ³ m i ³
24581	iron	JE42_Gusii	ekioma	e ³ k i ³ o ³ m a ³
24582	animal	JE43_Kuria	iiɲáma	i ³ i ³ ɲ a ⁵ m a ³
24583	arm	JE43_Kuria	okoβɔ́kɔ	o ³ k o ³ β ɔ ⁵ k ɔ ³
24584	ashes	JE43_Kuria	(i)riβu	r i ³ β u ³
24585	bark	JE43_Kuria	(i)rikanda	r i ³ k a ³ n d a ³
24586	bed	JE43_Kuria	oβore	o ³ β o ³ r e ³
24587	belly	JE43_Kuria	eendá	e ³ e ³ n d a ⁵
24588	big	JE43_Kuria	-nɛnɛ	n ɛ ³ n ɛ ³
24589	bird	JE43_Kuria	ikiɲuɲi	i ³ k i ³ ɲ u ³ ɲ i ³
24590	bite	JE43_Kuria	-roma	r o ³ m a ³
24591	blood	JE43_Kuria	amaáɲīīŋgā	a ³ m a ³ a ⁵ ɲ i ³ i ³ ŋ g a ³
24592	bone	JE43_Kuria	(i)riɣuha	r i ³ ɣ u ³ h a ³
24593	breast	JE43_Kuria	oroβere	o ³ r o ³ β e ³ r e ³
24594	burn	JE43_Kuria	-óka	o ⁵ k a ³
24595	child	JE43_Kuria	omɔɔ́na	o ³ m ɔ ³ ɔ ⁵ n a ³
24596	cloud	JE43_Kuria	amaɲúɲu	a ³ m a ³ ɲ u ¹ ɲ u ³
24597	come	JE43_Kuria	-ːʃa	<<ː>> ʃ a ³
24598	count	JE43_Kuria	-βára	β a ⁵ r a ³
24599	die	JE43_Kuria	-kwá	k w a ⁵
24600	dog	JE43_Kuria	esese	e ³ s e ³ s e ³
24601	drink	JE43_Kuria	-ɲwá	ɲ w a ⁵
24602	ear	JE43_Kuria	uɣutwí	u ³ ɣ u ³ t w i ⁵
24603	eat	JE43_Kuria	-réá	r e ⁵ a ⁵
24604	egg	JE43_Kuria	iriiɣí	i ³ r i ³ i ³ ɣ i ⁵
24605	elephant	JE43_Kuria	iɲcúɣu	i ³ ɲ c u ¹ ɣ u ³
24606	eye	JE43_Kuria	iriísɔ	i ³ r i ³ i ⁵ s ɔ ³
24607	face	JE43_Kuria	uβusyo	u ³ β u ³ s j o ³
24608	fall	JE43_Kuria	-ɣóá	ɣ o ⁵ a ⁵
24609	fat, oil	JE43_Kuria	amaɣúta	a ³ m a ³ ɣ u ¹ t a ³
24610	feather	JE43_Kuria	amacoki	a ³ m a ³ c o ³ k i ³
24611	fingernail	JE43_Kuria	orokomo	o ³ r o ³ k o ³ m o ³
24612	fire	JE43_Kuria	omororu	o ³ m o ³ r o ³ r u ³
24613	fire-wood	JE43_Kuria	urukwí	u ³ r u ³ k w i ⁵
24614	fish	JE43_Kuria	isutsi	i ³ s u ³ ts i ³
24615	five	JE43_Kuria	-taano	t a ³ a ³ n o ³
24616	fly	JE43_Kuria	-iβuruka	i ³ β u ³ r u ³ k a ³
24617	four	JE43_Kuria	-nai	n a ³ i ³
24618	give	JE43_Kuria	-há	h a ⁵
24619	goat	JE43_Kuria	iimbúri	i ³ i ³ m b u ¹ r i ³
24620	ground, soil	JE43_Kuria	eensé	e ³ e ³ n s e ⁵
24621	hair	JE43_Kuria	urutukya	u ³ r u ³ t u ³ k j a ³
24622	head	JE43_Kuria	omotoé	o ³ m o ³ t o ³ e ⁵
24623	heart	JE43_Kuria	omoyo	o ³ m o ³ j o ³
24624	horn	JE43_Kuria	orotéra	o ³ r o ³ t e ⁵ r a ³
